,mag,longitude,latitude,time
0,5,120,19,2014-01-01
1,4,-175,-18,2014-01-01
2,4,152,-6,2014-01-01
3,2,-162,53,2014-01-01
4,4,120,19,2014-01-01
5,2,-155,19,2014-01-01
6,2,-155,19,2014-01-01
7,4,165,-11,2014-01-01
8,4,127,-6,2014-01-01
9,2,-167,52,2014-01-01
10,4,126,3,2014-01-01
11,4,139,33,2014-01-01
12,2,-112,42,2014-01-01
13,4,-15,-44,2014-01-01
14,4,-71,-28,2014-01-01
15,4,54,28,2014-01-01
16,4,37,-44,2014-01-01
17,4,137,41,2014-01-01
18,4,-177,-18,2014-01-01
19,2,-178,51,2014-01-01
20,2,-162,54,2014-01-01
21,3,-67,19,2014-01-01
22,2,-175,51,2014-01-01
23,4,95,4,2014-01-01
24,2,-179,51,2014-01-01
25,2,-165,53,2014-01-01
26,4,-27,-56,2014-01-01
27,4,-82,-44,2014-01-01
28,4,-68,-21,2014-01-01
29,4,126,1,2014-01-01
30,4,127,-7,2014-01-01
31,4,145,19,2014-01-01
32,4,-86,11,2014-01-01
33,2,-67,18,2014-01-01
34,4,147,-6,2014-01-01
35,2,-172,50,2014-01-01
36,4,-179,-35,2014-01-01
37,4,140,36,2014-01-01
38,4,167,-17,2014-01-01
39,4,127,6,2014-01-01
40,3,-118,35,2014-01-01
41,6,167,-13,2014-01-01
42,4,-98,15,2014-01-01
43,4,-66,-22,2014-01-01
44,4,82,51,2014-01-01
45,3,-177,51,2014-01-01
46,4,145,20,2014-01-01
47,4,95,4,2014-01-01
48,4,97,0,2014-01-01
49,4,129,-3,2014-01-01
50,4,130,-6,2014-01-01
51,4,-13,-45,2014-01-01
52,2,-118,37,2014-01-01
53,4,167,-13,2014-01-01
54,4,-95,17,2014-01-01
55,2,-66,18,2014-01-01
56,4,128,-6,2014-01-01
57,4,-176,-23,2014-01-01
58,4,-71,-29,2014-01-01
59,2,-151,63,2014-01-02
60,4,124,-37,2014-01-02
61,2,-146,61,2014-01-02
62,2,-146,61,2014-01-02
63,2,-122,39,2014-01-02
64,4,127,5,2014-01-02
65,3,-63,19,2014-01-02
66,5,54,27,2014-01-02
67,4,-101,18,2014-01-02
68,4,54,27,2014-01-02
69,2,-65,18,2014-01-02
70,2,-116,32,2014-01-02
71,4,5,-54,2014-01-02
72,3,24,35,2014-01-02
73,3,-65,17,2014-01-02
74,4,129,-7,2014-01-02
75,4,-92,14,2014-01-02
76,4,155,46,2014-01-02
77,4,-100,17,2014-01-02
78,4,169,-19,2014-01-02
79,4,-91,13,2014-01-02
80,4,-124,40,2014-01-02
81,2,-64,18,2014-01-02
82,4,162,55,2014-01-02
83,2,-149,61,2014-01-02
84,4,140,35,2014-01-02
85,2,-122,38,2014-01-02
86,4,54,27,2014-01-02
87,4,169,-19,2014-01-02
88,3,-122,38,2014-01-02
89,3,-65,18,2014-01-02
90,5,126,10,2014-01-02
91,2,-65,18,2014-01-02
92,4,126,6,2014-01-02
93,4,-99,17,2014-01-02
94,4,-179,-33,2014-01-02
95,4,54,27,2014-01-02
96,4,129,-6,2014-01-02
97,3,-118,39,2014-01-02
98,2,-151,57,2014-01-02
99,4,140,35,2014-01-02
100,3,-97,36,2014-01-02
101,4,-176,-21,2014-01-02
102,2,-161,55,2014-01-02
103,4,152,-6,2014-01-02
104,3,-105,44,2014-01-02
105,4,123,6,2014-01-02
106,4,147,-5,2014-01-02
107,4,-91,14,2014-01-02
108,4,120,19,2014-01-02
109,4,51,40,2014-01-02
110,4,138,34,2014-01-02
111,3,-96,36,2014-01-02
112,4,149,6,2014-01-02
113,4,152,46,2014-01-02
114,4,167,-17,2014-01-02
115,4,113,-10,2014-01-02
116,5,120,19,2014-01-02
117,3,-152,59,2014-01-02
118,5,120,19,2014-01-02
119,4,129,-7,2014-01-02
120,3,-153,59,2014-01-02
121,4,-178,-32,2014-01-02
122,4,-78,-11,2014-01-02
123,4,-71,-32,2014-01-02
124,4,-164,53,2014-01-02
125,4,-97,16,2014-01-02
126,4,-59,61,2014-01-03
127,4,139,35,2014-01-03
128,4,120,19,2014-01-03
129,4,-105,18,2014-01-03
130,4,-61,16,2014-01-03
131,2,-66,18,2014-01-03
132,2,-120,49,2014-01-03
133,4,-92,13,2014-01-03
134,4,94,7,2014-01-03
135,4,11,-52,2014-01-03
136,4,125,1,2014-01-03
137,3,-164,53,2014-01-03
138,4,-73,7,2014-01-03
139,3,-135,55,2014-01-03
140,3,172,53,2014-01-03
141,4,-178,-17,2014-01-03
142,3,-68,19,2014-01-03
143,4,103,-5,2014-01-03
144,4,103,-5,2014-01-03
145,4,-178,-17,2014-01-03
146,4,103,-5,2014-01-03
147,3,-67,17,2014-01-03
148,4,-178,-20,2014-01-03
149,4,103,-5,2014-01-03
150,4,-93,15,2014-01-03
151,2,-125,41,2014-01-03
152,4,-75,-10,2014-01-03
153,3,-67,19,2014-01-03
154,5,120,19,2014-01-03
155,4,129,-2,2014-01-03
156,2,-115,39,2014-01-03
157,2,-122,37,2014-01-03
158,2,-178,51,2014-01-03
159,4,145,-6,2014-01-03
160,4,122,0,2014-01-03
161,2,-67,18,2014-01-03
162,4,153,46,2014-01-03
163,4,103,-5,2014-01-03
164,4,52,27,2014-01-03
165,3,-148,63,2014-01-03
166,3,-105,43,2014-01-03
167,4,-77,-45,2014-01-03
168,4,121,1,2014-01-03
169,2,-124,40,2014-01-03
170,2,-64,18,2014-01-03
171,4,-179,-34,2014-01-03
172,4,-35,7,2014-01-03
173,4,146,-5,2014-01-03
174,4,101,27,2014-01-03
175,4,169,-19,2014-01-03
176,5,-175,-22,2014-01-03
177,4,126,0,2014-01-03
178,4,-87,11,2014-01-03
179,4,-47,-60,2014-01-03
180,4,108,-7,2014-01-03
181,4,137,7,2014-01-03
182,3,-118,33,2014-01-03
183,4,126,8,2014-01-03
184,2,-104,37,2014-01-03
185,5,155,-7,2014-01-03
186,4,145,-5,2014-01-03
187,4,103,-5,2014-01-03
188,4,-27,-55,2014-01-03
189,4,71,37,2014-01-03
190,2,-65,17,2014-01-03
191,4,-88,14,2014-01-03
192,3,-65,18,2014-01-03
193,4,-174,-15,2014-01-03
194,2,-66,19,2014-01-04
195,5,-70,-20,2014-01-04
196,2,-64,18,2014-01-04
197,4,111,-11,2014-01-04
198,4,-13,-45,2014-01-04
199,4,-27,-55,2014-01-04
200,4,21,37,2014-01-04
201,5,163,-10,2014-01-04
202,2,-152,62,2014-01-04
203,4,-179,-23,2014-01-04
204,4,129,-7,2014-01-04
205,5,143,36,2014-01-04
206,3,-97,35,2014-01-04
207,4,-72,-33,2014-01-04
208,4,124,10,2014-01-04
209,3,-144,68,2014-01-04
210,4,-70,-20,2014-01-04
211,4,125,-6,2014-01-04
212,4,-87,12,2014-01-04
213,3,-152,59,2014-01-04
214,2,-155,20,2014-01-04
215,4,-100,-36,2014-01-04
216,2,-67,18,2014-01-04
217,4,-176,-24,2014-01-04
218,4,129,-6,2014-01-04
219,2,-115,32,2014-01-04
220,4,-177,-20,2014-01-04
221,4,-101,1,2014-01-04
222,4,179,-23,2014-01-04
223,4,71,36,2014-01-04
224,4,-68,-31,2014-01-04
225,4,69,37,2014-01-04
226,4,147,47,2014-01-04
227,4,153,47,2014-01-04
228,4,141,35,2014-01-04
229,4,75,38,2014-01-04
230,2,-175,51,2014-01-04
231,4,167,-13,2014-01-04
232,4,141,33,2014-01-04
233,3,-67,18,2014-01-04
234,4,141,28,2014-01-04
235,3,-65,-28,2014-01-04
236,4,-68,-23,2014-01-04
237,5,129,56,2014-01-04
238,2,-172,51,2014-01-04
239,3,-98,36,2014-01-04
240,4,-111,-13,2014-01-04
241,4,54,27,2014-01-04
242,3,-96,35,2014-01-04
243,4,-178,-18,2014-01-04
244,4,126,1,2014-01-04
245,4,140,32,2014-01-04
246,3,-97,36,2014-01-04
247,4,172,-20,2014-01-05
248,4,143,12,2014-01-05
249,4,150,45,2014-01-05
250,4,143,37,2014-01-05
251,4,172,-20,2014-01-05
252,4,-91,14,2014-01-05
253,5,-76,4,2014-01-05
254,3,-66,18,2014-01-05
255,4,-40,8,2014-01-05
256,2,-163,52,2014-01-05
257,4,179,-25,2014-01-05
258,2,-166,53,2014-01-05
259,2,-152,60,2014-01-05
260,2,-115,39,2014-01-05
261,3,-99,16,2014-01-05
262,2,-154,66,2014-01-05
263,4,-94,15,2014-01-05
264,2,-170,53,2014-01-05
265,4,-68,-23,2014-01-05
266,4,-35,53,2014-01-05
267,4,-35,53,2014-01-05
268,4,-34,53,2014-01-05
269,4,-35,53,2014-01-05
270,5,105,-5,2014-01-05
271,5,128,3,2014-01-05
272,4,128,3,2014-01-05
273,4,44,-10,2014-01-05
274,4,102,30,2014-01-05
275,3,176,51,2014-01-05
276,4,-35,53,2014-01-05
277,4,139,33,2014-01-05
278,5,128,3,2014-01-05
279,4,-71,-32,2014-01-05
280,4,147,-4,2014-01-05
281,4,122,8,2014-01-05
282,2,-67,18,2014-01-05
283,4,120,13,2014-01-05
284,4,140,36,2014-01-05
285,4,-115,-26,2014-01-05
286,4,-178,-32,2014-01-05
287,4,127,-7,2014-01-05
288,4,-83,8,2014-01-05
289,4,-114,-26,2014-01-05
290,2,-146,60,2014-01-05
291,4,-27,-56,2014-01-05
292,4,-20,0,2014-01-05
293,3,-105,43,2014-01-05
294,5,128,-6,2014-01-05
295,4,-70,-20,2014-01-05
296,3,-153,59,2014-01-05
297,3,-153,59,2014-01-05
298,4,-67,-24,2014-01-05
299,2,-150,61,2014-01-05
300,2,-116,33,2014-01-05
301,2,-147,61,2014-01-06
302,4,152,-5,2014-01-06
303,4,105,-8,2014-01-06
304,5,172,-20,2014-01-06
305,4,-175,51,2014-01-06
306,4,105,-8,2014-01-06
307,4,61,27,2014-01-06
308,3,-112,47,2014-01-06
309,2,-107,38,2014-01-06
310,4,126,2,2014-01-06
311,4,178,50,2014-01-06
312,5,-70,-20,2014-01-06
313,4,152,46,2014-01-06
314,4,68,-7,2014-01-06
315,4,-178,-17,2014-01-06
316,4,-94,15,2014-01-06
317,4,-67,-24,2014-01-06
318,2,-96,40,2014-01-06
319,4,128,2,2014-01-06
320,4,-179,-35,2014-01-06
321,3,-155,19,2014-01-06
322,4,-70,-20,2014-01-06
323,4,138,36,2014-01-06
324,4,119,21,2014-01-06
325,3,-103,35,2014-01-06
326,4,146,20,2014-01-06
327,2,-110,44,2014-01-06
328,4,130,-7,2014-01-06
329,3,-110,44,2014-01-06
330,3,-110,44,2014-01-06
331,4,126,1,2014-01-06
332,2,-149,62,2014-01-06
333,4,126,1,2014-01-06
334,4,119,-10,2014-01-06
335,4,143,12,2014-01-06
336,4,-70,-19,2014-01-06
337,4,141,32,2014-01-06
338,3,144,13,2014-01-06
339,3,-68,17,2014-01-06
340,4,-12,22,2014-01-06
341,4,150,44,2014-01-06
342,4,120,18,2014-01-06
343,4,-177,-20,2014-01-06
344,4,23,34,2014-01-06
345,4,120,19,2014-01-06
346,2,-116,31,2014-01-06
347,4,141,37,2014-01-06
348,5,-23,-1,2014-01-06
349,4,-68,-20,2014-01-06
350,4,-67,-20,2014-01-06
351,4,143,37,2014-01-06
352,5,52,-37,2014-01-06
353,2,-150,63,2014-01-06
354,5,122,25,2014-01-06
355,4,-80,-4,2014-01-06
356,2,-155,58,2014-01-06
357,4,71,37,2014-01-06
358,3,-72,-35,2014-01-06
359,4,147,-5,2014-01-06
360,2,-160,54,2014-01-07
361,3,-136,68,2014-01-07
362,4,167,-17,2014-01-07
363,2,-179,51,2014-01-07
364,5,-69,-20,2014-01-07
365,4,-62,18,2014-01-07
366,4,123,0,2014-01-07
367,3,-65,18,2014-01-07
368,4,179,-25,2014-01-07
369,2,-152,60,2014-01-07
370,5,-160,54,2014-01-07
371,4,-99,18,2014-01-07
372,4,167,-13,2014-01-07
373,3,-68,18,2014-01-07
374,4,-26,-56,2014-01-07
375,2,-174,52,2014-01-07
376,5,-26,-59,2014-01-07
377,2,-107,40,2014-01-07
378,4,-174,-18,2014-01-07
379,2,-67,18,2014-01-07
380,4,-62,18,2014-01-07
381,4,-172,-17,2014-01-07
382,4,9,-52,2014-01-07
383,4,123,0,2014-01-07
384,4,70,36,2014-01-07
385,3,145,18,2014-01-07
