,mag,longitude,latitude,time
0,5,143,27,2011-01-01
1,2,-166,52,2011-01-01
2,3,-115,33,2011-01-01
3,2,-115,33,2011-01-01
4,3,-115,33,2011-01-01
5,4,172,-43,2011-01-01
6,4,168,-19,2011-01-01
7,4,143,27,2011-01-01
8,2,-169,52,2011-01-01
9,4,128,2,2011-01-01
10,4,75,39,2011-01-01
11,2,-116,34,2011-01-01
12,2,-169,52,2011-01-01
13,4,168,-19,2011-01-01
14,4,168,-19,2011-01-01
15,2,-151,62,2011-01-01
16,4,165,-10,2011-01-01
17,3,-137,58,2011-01-01
18,4,98,24,2011-01-01
19,4,153,-4,2011-01-01
20,7,-63,-26,2011-01-01
21,3,-176,51,2011-01-01
22,2,-176,51,2011-01-01
23,4,46,-39,2011-01-01
24,4,168,-19,2011-01-01
25,4,-90,-41,2011-01-01
26,4,138,37,2011-01-01
27,4,-95,16,2011-01-01
28,2,-166,52,2011-01-01
29,2,-175,51,2011-01-01
30,4,93,14,2011-01-01
31,4,143,26,2011-01-01
32,4,143,27,2011-01-01
33,4,143,27,2011-01-01
34,2,-115,32,2011-01-01
35,5,121,-49,2011-01-01
36,2,-96,35,2011-01-01
37,4,143,27,2011-01-01
38,4,-45,25,2011-01-01
39,2,-116,32,2011-01-01
40,4,81,53,2011-01-01
41,4,128,2,2011-01-01
42,4,143,26,2011-01-01
43,4,168,-19,2011-01-01
44,5,97,24,2011-01-01
45,5,167,-19,2011-01-01
46,4,143,27,2011-01-01
47,4,-73,-33,2011-01-01
48,4,97,24,2011-01-01
49,4,143,27,2011-01-01
50,3,-119,38,2011-01-01
51,3,-65,19,2011-01-02
52,4,143,26,2011-01-02
53,4,168,-19,2011-01-02
54,4,-173,-18,2011-01-02
55,4,143,27,2011-01-02
56,4,143,27,2011-01-02
57,4,68,36,2011-01-02
58,4,168,-20,2011-01-02
59,4,28,34,2011-01-02
60,4,144,26,2011-01-02
61,2,-150,60,2011-01-02
62,3,-125,40,2011-01-02
63,4,68,36,2011-01-02
64,4,143,27,2011-01-02
65,4,175,-38,2011-01-02
66,4,143,27,2011-01-02
67,4,143,27,2011-01-02
68,4,143,27,2011-01-02
69,3,127,0,2011-01-02
70,4,51,30,2011-01-02
