,mag,longitude,latitude,time
0,3,-150,63,2015-07-01
1,2,-151,57,2015-07-01
2,2,-165,53,2015-07-01
3,4,-66,-23,2015-07-01
4,4,129,-7,2015-07-01
5,2,-97,36,2015-07-01
6,4,-26,-59,2015-07-01
7,4,-23,63,2015-07-01
8,4,-23,63,2015-07-01
9,4,147,-2,2015-07-01
10,2,-97,36,2015-07-01
11,4,143,21,2015-07-01
12,4,91,27,2015-07-01
13,2,-97,36,2015-07-01
14,4,148,44,2015-07-01
15,2,-150,61,2015-07-01
16,3,-153,58,2015-07-01
17,4,157,52,2015-07-01
18,4,126,0,2015-07-01
19,4,-23,63,2015-07-01
20,4,-23,63,2015-07-01
21,2,-97,35,2015-07-01
22,4,-73,6,2015-07-01
23,4,57,28,2015-07-01
24,4,169,-12,2015-07-01
25,4,179,-33,2015-07-01
26,2,178,52,2015-07-01
27,3,-150,63,2015-07-01
28,2,-115,33,2015-07-01
29,2,-85,35,2015-07-01
30,2,-150,64,2015-07-01
31,2,-98,37,2015-07-01
32,2,-67,18,2015-07-01
33,4,-177,-19,2015-07-01
34,2,-66,19,2015-07-01
35,4,-177,-31,2015-07-01
36,3,-153,60,2015-07-01
37,4,-87,12,2015-07-01
38,4,133,-4,2015-07-01
39,4,143,21,2015-07-01
40,5,159,-52,2015-07-01
41,3,-64,19,2015-07-01
42,4,89,2,2015-07-01
43,3,-163,53,2015-07-01
44,4,-11,-26,2015-07-01
45,4,-177,-31,2015-07-01
46,2,-64,18,2015-07-01
47,4,-34,35,2015-07-01
48,4,123,4,2015-07-01
49,4,3,79,2015-07-01
50,2,-168,53,2015-07-01
51,2,-67,19,2015-07-01
52,3,-97,36,2015-07-01
53,4,145,43,2015-07-01
54,5,-35,-60,2015-07-01
55,3,-66,44,2015-07-01
56,2,-64,18,2015-07-01
57,4,-178,-27,2015-07-01
58,6,162,-10,2015-07-01
59,4,179,-31,2015-07-01
60,4,162,-11,2015-07-01
61,2,-156,56,2015-07-01
62,4,63,3,2015-07-01
63,3,-97,36,2015-07-01
64,4,126,1,2015-07-01
65,4,121,20,2015-07-01
66,2,-179,51,2015-07-01
67,4,-153,56,2015-07-01
68,3,-67,19,2015-07-02
69,4,-178,-17,2015-07-02
70,4,85,27,2015-07-02
71,4,133,-4,2015-07-02
72,3,-147,60,2015-07-02
73,4,110,-5,2015-07-02
74,4,73,38,2015-07-02
75,3,-68,18,2015-07-02
76,3,-66,19,2015-07-02
77,4,-69,-22,2015-07-02
78,4,-26,-58,2015-07-02
79,4,141,38,2015-07-02
80,4,26,-1,2015-07-02
81,4,173,53,2015-07-02
82,4,120,-7,2015-07-02
83,5,73,34,2015-07-02
84,5,-16,-34,2015-07-02
85,2,-161,54,2015-07-02
86,4,151,-6,2015-07-02
87,4,130,-7,2015-07-02
88,2,-97,35,2015-07-02
89,4,-177,-29,2015-07-02
90,4,142,11,2015-07-02
91,4,143,29,2015-07-02
92,3,-163,53,2015-07-02
93,2,-163,53,2015-07-02
94,4,-177,-31,2015-07-02
95,4,-178,-32,2015-07-02
96,2,-163,53,2015-07-02
97,5,147,-5,2015-07-02
98,3,-156,55,2015-07-02
99,4,143,30,2015-07-02
100,4,-177,-32,2015-07-02
101,4,-178,-17,2015-07-02
102,4,176,-40,2015-07-02
103,4,156,-6,2015-07-02
104,4,-175,51,2015-07-02
105,5,-176,-32,2015-07-02
106,4,-74,-37,2015-07-02
107,5,-178,-31,2015-07-02
108,3,-115,32,2015-07-02
109,2,-115,32,2015-07-02
110,2,-115,32,2015-07-02
111,4,-178,-31,2015-07-02
112,4,166,-46,2015-07-02
113,3,-97,36,2015-07-02
114,4,126,-3,2015-07-02
115,2,-98,36,2015-07-02
116,4,-172,-19,2015-07-02
117,4,-14,-22,2015-07-02
118,3,-97,36,2015-07-02
119,2,-97,37,2015-07-02
120,3,-155,57,2015-07-02
121,4,86,-41,2015-07-02
122,4,-173,-15,2015-07-03
123,2,-121,35,2015-07-03
124,4,93,13,2015-07-03
125,4,-162,54,2015-07-03
126,6,78,37,2015-07-03
127,4,78,37,2015-07-03
128,4,168,-15,2015-07-03
129,4,77,37,2015-07-03
130,2,-144,60,2015-07-03
131,4,78,37,2015-07-03
132,4,78,37,2015-07-03
133,4,77,37,2015-07-03
134,4,78,37,2015-07-03
135,4,-27,0,2015-07-03
136,4,78,37,2015-07-03
137,4,94,11,2015-07-03
138,4,78,37,2015-07-03
139,4,78,37,2015-07-03
140,4,78,37,2015-07-03
141,4,78,37,2015-07-03
142,5,95,11,2015-07-03
143,4,139,-3,2015-07-03
144,4,141,42,2015-07-03
145,4,79,36,2015-07-03
146,4,179,-23,2015-07-03
147,4,-171,52,2015-07-03
148,2,-97,36,2015-07-03
149,4,176,52,2015-07-03
150,4,78,36,2015-07-03
151,2,-169,52,2015-07-03
152,3,-97,36,2015-07-03
153,4,86,-41,2015-07-03
154,4,152,-4,2015-07-03
155,6,125,10,2015-07-03
156,4,147,45,2015-07-03
157,3,-129,49,2015-07-03
158,4,127,1,2015-07-03
159,4,151,-4,2015-07-03
160,4,-173,-20,2015-07-03
161,2,-97,36,2015-07-03
162,4,-73,-37,2015-07-03
163,4,121,-48,2015-07-03
164,3,-65,18,2015-07-03
165,3,-97,36,2015-07-03
166,4,150,-6,2015-07-03
167,4,-176,-29,2015-07-03
168,2,-172,52,2015-07-03
169,2,-64,18,2015-07-03
170,3,54,26,2015-07-03
171,4,147,-3,2015-07-03
172,4,-177,-31,2015-07-03
173,2,-64,18,2015-07-03
174,4,71,36,2015-07-03
175,4,-7,-50,2015-07-03
176,4,152,-10,2015-07-03
177,4,-178,-32,2015-07-03
178,5,152,-10,2015-07-03
179,3,-105,43,2015-07-03
180,2,178,50,2015-07-03
181,4,94,23,2015-07-03
182,4,119,-8,2015-07-03
183,2,-115,31,2015-07-03
184,4,46,58,2015-07-03
185,4,43,-41,2015-07-03
186,4,151,-10,2015-07-03
187,4,119,-11,2015-07-03
188,3,-64,19,2015-07-03
189,3,-64,19,2015-07-03
190,2,177,51,2015-07-03
191,2,-97,37,2015-07-03
192,4,84,27,2015-07-03
193,4,128,2,2015-07-03
194,4,124,1,2015-07-03
195,3,-136,59,2015-07-03
196,4,70,36,2015-07-03
197,4,121,-48,2015-07-03
198,4,-73,-16,2015-07-03
199,4,145,16,2015-07-03
200,4,-176,-27,2015-07-03
201,4,-99,16,2015-07-03
202,4,174,-63,2015-07-03
203,4,143,23,2015-07-03
204,3,-176,51,2015-07-03
205,2,-174,52,2015-07-04
206,4,78,37,2015-07-04
207,4,166,-16,2015-07-04
208,4,56,14,2015-07-04
209,4,-177,-20,2015-07-04
210,3,-96,36,2015-07-04
211,3,-170,52,2015-07-04
212,4,153,-4,2015-07-04
213,4,143,29,2015-07-04
214,2,-97,36,2015-07-04
215,4,56,14,2015-07-04
216,2,-156,56,2015-07-04
217,4,78,37,2015-07-04
218,3,-68,17,2015-07-04
219,4,161,-10,2015-07-04
220,4,-177,-31,2015-07-04
221,4,-86,11,2015-07-04
222,4,142,38,2015-07-04
223,2,-150,63,2015-07-04
224,2,-97,35,2015-07-04
225,4,107,-8,2015-07-04
226,2,-98,36,2015-07-04
227,2,-97,37,2015-07-04
228,4,-68,-21,2015-07-04
229,3,-164,53,2015-07-04
230,4,15,77,2015-07-04
231,4,121,-48,2015-07-04
232,4,120,20,2015-07-04
233,4,120,20,2015-07-04
234,4,149,-6,2015-07-04
235,5,172,53,2015-07-04
236,4,142,25,2015-07-04
237,3,-160,55,2015-07-04
238,4,-79,-3,2015-07-04
239,3,-97,36,2015-07-04
240,3,-97,36,2015-07-04
241,4,-177,-32,2015-07-04
242,4,167,-12,2015-07-04
243,4,-91,14,2015-07-04
244,2,-150,63,2015-07-04
245,4,-179,-33,2015-07-04
246,4,142,30,2015-07-04
247,4,-122,44,2015-07-04
248,4,-112,37,2015-07-04
249,4,-179,-35,2015-07-04
250,4,167,-14,2015-07-04
251,4,153,-5,2015-07-04
252,4,120,20,2015-07-04
253,4,126,5,2015-07-04
254,5,-178,-32,2015-07-04
255,5,-178,-32,2015-07-04
256,4,-177,-30,2015-07-04
257,4,143,30,2015-07-04
258,4,147,16,2015-07-04
259,4,77,38,2015-07-04
260,4,93,12,2015-07-04
261,4,-82,6,2015-07-04
262,2,-162,53,2015-07-04
263,4,153,46,2015-07-04
264,4,68,-2,2015-07-04
265,2,-98,36,2015-07-04
266,3,-98,36,2015-07-04
267,2,-172,51,2015-07-04
268,4,96,51,2015-07-04
269,2,-124,40,2015-07-04
270,4,95,24,2015-07-04
271,3,-172,51,2015-07-04
272,5,-173,51,2015-07-04
273,4,170,-14,2015-07-04
274,4,179,52,2015-07-05
275,2,-96,36,2015-07-05
276,4,125,3,2015-07-05
277,4,128,-7,2015-07-05
278,2,-124,40,2015-07-05
279,4,140,27,2015-07-05
280,5,171,-22,2015-07-05
281,4,-69,-19,2015-07-05
282,2,-117,36,2015-07-05
283,3,-162,54,2015-07-05
284,4,113,-8,2015-07-05
285,3,-122,49,2015-07-05
286,2,-161,54,2015-07-05
287,2,-117,36,2015-07-05
288,2,-163,53,2015-07-05
289,3,-65,18,2015-07-05
290,2,-65,18,2015-07-05
291,4,-73,6,2015-07-05
292,3,-165,53,2015-07-05
293,2,-118,37,2015-07-05
294,3,-159,55,2015-07-05
295,3,-70,-33,2015-07-05
296,2,-150,61,2015-07-05
297,4,152,-5,2015-07-05
298,3,-65,18,2015-07-05
299,4,142,38,2015-07-05
300,4,43,-41,2015-07-05
301,2,-97,35,2015-07-05
302,4,-178,-32,2015-07-05
303,5,120,17,2015-07-05
304,4,120,17,2015-07-05
305,2,-97,35,2015-07-05
306,2,-65,18,2015-07-05
307,2,-97,37,2015-07-05
308,4,-104,21,2015-07-05
309,4,139,34,2015-07-05
310,2,-178,51,2015-07-05
311,4,26,45,2015-07-05
312,4,-69,-27,2015-07-05
313,4,-69,-19,2015-07-05
314,3,-70,-26,2015-07-05
315,4,78,37,2015-07-05
316,4,-102,18,2015-07-05
317,3,-66,18,2015-07-05
318,2,-97,36,2015-07-05
