,mag,longitude,latitude,time
0,3,-173,51,2013-07-01
1,2,-118,37,2013-07-01
2,4,-71,6,2013-07-01
3,2,-66,18,2013-07-01
4,4,138,-3,2013-07-01
5,2,-118,33,2013-07-01
6,4,143,12,2013-07-01
7,4,148,-5,2013-07-01
8,3,-125,40,2013-07-01
9,3,-81,41,2013-07-01
10,4,-24,-57,2013-07-01
11,3,-97,36,2013-07-01
12,4,-98,15,2013-07-01
13,4,143,39,2013-07-01
14,5,-28,-55,2013-07-01
15,4,-175,-17,2013-07-01
16,3,-97,36,2013-07-01
17,4,142,41,2013-07-01
18,4,75,-30,2013-07-01
19,3,-110,44,2013-07-01
20,3,-144,65,2013-07-01
21,2,-110,44,2013-07-01
22,2,-96,35,2013-07-01
23,4,-70,-17,2013-07-01
24,4,75,-30,2013-07-01
25,2,-155,19,2013-07-01
26,2,-155,19,2013-07-01
27,3,-155,18,2013-07-01
28,3,-145,62,2013-07-01
29,4,159,-9,2013-07-01
30,2,-97,36,2013-07-01
31,4,145,18,2013-07-01
32,2,-152,59,2013-07-01
33,4,-29,39,2013-07-01
34,4,57,28,2013-07-01
35,4,-27,-55,2013-07-01
36,4,73,39,2013-07-01
37,4,-95,17,2013-07-01
38,3,-159,56,2013-07-01
39,3,-162,54,2013-07-01
40,4,53,-35,2013-07-01
41,4,92,33,2013-07-02
42,3,-126,43,2013-07-02
43,4,169,-13,2013-07-02
44,4,57,28,2013-07-02
45,3,-68,18,2013-07-02
46,4,-24,-56,2013-07-02
47,4,-114,-22,2013-07-02
48,2,-96,35,2013-07-02
49,6,96,4,2013-07-02
50,4,96,4,2013-07-02
51,4,96,4,2013-07-02
52,4,96,4,2013-07-02
53,2,-116,40,2013-07-02
54,2,-135,55,2013-07-02
55,5,-173,-15,2013-07-02
56,4,-66,-27,2013-07-02
57,4,21,40,2013-07-02
58,2,-124,40,2013-07-02
59,4,145,14,2013-07-02
60,5,55,27,2013-07-02
61,4,153,-5,2013-07-02
62,4,152,-4,2013-07-02
63,2,-111,44,2013-07-02
64,2,-68,17,2013-07-02
65,5,30,1,2013-07-02
66,5,96,4,2013-07-02
67,4,54,27,2013-07-02
68,4,54,27,2013-07-02
69,5,96,4,2013-07-02
70,4,96,4,2013-07-02
71,4,40,16,2013-07-02
72,4,-68,-23,2013-07-02
73,3,-64,18,2013-07-02
74,2,-134,55,2013-07-02
75,5,-102,-35,2013-07-02
76,4,149,-4,2013-07-02
77,3,-68,17,2013-07-02
78,5,-66,-23,2013-07-02
79,2,-64,18,2013-07-02
80,2,-98,36,2013-07-02
81,4,-3,81,2013-07-02
82,4,-104,19,2013-07-02
83,2,-166,52,2013-07-02
84,2,-152,59,2013-07-03
85,4,142,30,2013-07-03
86,2,-92,35,2013-07-03
87,4,103,-5,2013-07-03
88,5,-167,51,2013-07-03
89,2,-65,18,2013-07-03
90,4,-166,51,2013-07-03
91,2,-147,59,2013-07-03
92,3,-166,51,2013-07-03
93,2,-121,36,2013-07-03
94,4,-167,51,2013-07-03
95,5,70,36,2013-07-03
96,4,148,-6,2013-07-03
97,4,-91,13,2013-07-03
98,2,-63,18,2013-07-03
99,4,166,-10,2013-07-03
100,4,-70,-19,2013-07-03
101,3,-147,59,2013-07-03
102,4,-177,-17,2013-07-03
103,4,70,36,2013-07-03
104,4,55,27,2013-07-03
105,2,-152,61,2013-07-03
106,3,21,40,2013-07-03
107,4,21,40,2013-07-03
108,3,-65,19,2013-07-03
109,4,143,38,2013-07-03
110,4,174,-40,2013-07-03
111,5,141,37,2013-07-03
112,5,-178,-30,2013-07-03
113,4,121,-48,2013-07-03
114,4,127,2,2013-07-03
115,4,-25,-58,2013-07-03
116,2,-117,33,2013-07-03
117,5,30,1,2013-07-03
118,3,-149,62,2013-07-03
119,4,167,-44,2013-07-03
120,5,179,-32,2013-07-03
121,2,-152,60,2013-07-03
122,5,-26,-58,2013-07-03
123,4,30,1,2013-07-03
124,2,-121,36,2013-07-03
125,3,-121,36,2013-07-03
126,4,152,46,2013-07-03
127,5,30,1,2013-07-03
128,4,71,37,2013-07-03
129,2,-175,51,2013-07-03
130,4,-177,-29,2013-07-04
131,4,153,-4,2013-07-04
132,4,-173,-15,2013-07-04
133,2,177,49,2013-07-04
134,3,-152,62,2013-07-04
135,4,-80,-6,2013-07-04
136,3,-167,52,2013-07-04
137,4,179,-23,2013-07-04
138,2,-157,67,2013-07-04
139,3,-64,18,2013-07-04
140,4,62,-28,2013-07-04
141,2,-170,52,2013-07-04
142,4,-93,15,2013-07-04
143,2,-149,61,2013-07-04
144,3,-68,19,2013-07-04
145,2,-171,52,2013-07-04
146,3,-64,19,2013-07-04
147,4,169,-19,2013-07-04
148,4,179,-32,2013-07-04
149,4,-177,-30,2013-07-04
150,3,-122,38,2013-07-04
151,3,141,-2,2013-07-04
152,4,-89,12,2013-07-04
153,4,141,46,2013-07-04
154,4,-178,-17,2013-07-04
155,4,139,-3,2013-07-04
156,3,-64,19,2013-07-04
157,4,174,-39,2013-07-04
158,2,-158,55,2013-07-04
159,4,-93,16,2013-07-04
160,4,126,8,2013-07-04
161,6,155,-7,2013-07-04
162,4,-66,-22,2013-07-04
163,4,96,2,2013-07-04
164,2,-171,51,2013-07-04
165,2,-119,40,2013-07-04
166,2,-162,54,2013-07-04
167,4,-70,-25,2013-07-04
168,4,-173,-17,2013-07-04
169,4,164,-10,2013-07-04
170,4,-67,-32,2013-07-05
171,4,-68,-22,2013-07-05
172,4,-70,8,2013-07-05
173,4,147,-6,2013-07-05
174,3,-64,19,2013-07-05
175,4,171,52,2013-07-05
176,4,-95,15,2013-07-05
177,4,-109,24,2013-07-05
178,4,95,39,2013-07-05
179,2,-161,53,2013-07-05
180,4,-94,16,2013-07-05
181,4,167,-17,2013-07-05
182,3,-64,19,2013-07-05
183,3,-64,19,2013-07-05
184,3,-64,19,2013-07-05
185,4,67,-8,2013-07-05
186,3,-66,18,2013-07-05
187,3,-155,20,2013-07-05
188,4,147,15,2013-07-05
189,4,168,-44,2013-07-05
190,4,-92,14,2013-07-05
191,2,-119,34,2013-07-05
192,2,-115,32,2013-07-05
193,4,108,-7,2013-07-05
194,3,-145,62,2013-07-05
195,4,-72,6,2013-07-05
196,4,167,-15,2013-07-05
197,2,-149,63,2013-07-05
198,4,101,-4,2013-07-05
199,4,-46,16,2013-07-05
200,4,52,14,2013-07-05
201,2,-165,53,2013-07-05
202,4,29,0,2013-07-05
203,4,52,14,2013-07-05
204,4,52,14,2013-07-05
205,3,176,52,2013-07-05
206,4,-12,-1,2013-07-05
207,4,-177,-27,2013-07-05
208,4,71,36,2013-07-05
209,4,98,2,2013-07-05
210,3,-175,51,2013-07-05
211,3,-155,18,2013-07-05
212,3,-179,50,2013-07-05
213,2,-67,19,2013-07-05
214,4,99,-48,2013-07-05
215,2,-170,52,2013-07-05
216,4,102,30,2013-07-05
217,4,140,35,2013-07-05
218,4,-72,-14,2013-07-05
219,4,147,-3,2013-07-05
220,4,-178,-17,2013-07-06
221,4,69,38,2013-07-06
222,4,-71,-14,2013-07-06
223,2,-65,18,2013-07-06
224,4,-95,17,2013-07-06
225,3,-64,18,2013-07-06
226,3,-64,19,2013-07-06
227,2,-97,35,2013-07-06
228,4,151,-5,2013-07-06
229,6,100,-3,2013-07-06
230,3,-152,60,2013-07-06
231,2,-165,53,2013-07-06
232,3,-124,40,2013-07-06
233,2,-165,53,2013-07-06
234,4,150,46,2013-07-06
235,5,-66,-23,2013-07-06
236,4,-83,7,2013-07-06
237,2,-166,65,2013-07-06
238,2,-124,40,2013-07-06
239,4,154,-7,2013-07-06
240,4,153,46,2013-07-06
241,2,-167,51,2013-07-06
242,4,71,36,2013-07-06
243,4,-94,17,2013-07-06
244,3,-170,51,2013-07-06
245,4,-175,-17,2013-07-06
246,4,125,-7,2013-07-06
247,2,-66,18,2013-07-06
248,4,124,0,2013-07-06
249,4,124,-9,2013-07-06
250,4,142,67,2013-07-06
251,3,-67,18,2013-07-06
252,4,48,37,2013-07-06
253,2,-165,52,2013-07-06
254,2,-167,52,2013-07-06
255,4,-25,-56,2013-07-06
256,4,-69,-18,2013-07-06
257,5,-111,-29,2013-07-06
258,3,-149,61,2013-07-06
259,4,93,25,2013-07-06
260,3,-150,59,2013-07-06
261,2,-121,36,2013-07-07
262,4,141,35,2013-07-07
263,2,177,51,2013-07-07
264,3,-65,19,2013-07-07
265,4,141,31,2013-07-07
266,4,-98,16,2013-07-07
267,2,-121,40,2013-07-07
268,3,-64,18,2013-07-07
269,2,-65,18,2013-07-07
270,4,103,-6,2013-07-07
271,2,-122,40,2013-07-07
272,3,-121,40,2013-07-07
273,2,-162,54,2013-07-07
274,2,-114,44,2013-07-07
275,2,-171,51,2013-07-07
276,2,-121,35,2013-07-07
277,2,-116,33,2013-07-07
278,3,-112,36,2013-07-07
279,4,146,-6,2013-07-07
280,4,148,44,2013-07-07
281,2,-143,57,2013-07-07
282,2,-119,49,2013-07-07
283,2,-167,67,2013-07-07
284,4,94,1,2013-07-07
285,4,167,-14,2013-07-07
286,4,106,-9,2013-07-07
287,4,66,27,2013-07-07
288,4,-176,-21,2013-07-07
289,4,178,-39,2013-07-07
290,4,167,-13,2013-07-07
291,4,87,43,2013-07-07
292,2,-135,55,2013-07-07
293,4,-66,-27,2013-07-07
294,4,30,-25,2013-07-07
295,4,-66,-23,2013-07-07
296,2,-165,53,2013-07-07
297,4,127,10,2013-07-07
298,4,127,5,2013-07-07
299,7,153,-3,2013-07-07
300,2,-111,44,2013-07-07
301,3,-165,53,2013-07-07
302,4,97,0,2013-07-07
303,5,-179,51,2013-07-07
304,6,149,-6,2013-07-07
305,2,179,51,2013-07-07
306,2,179,51,2013-07-07
307,2,179,51,2013-07-07
308,2,-125,40,2013-07-07
309,4,176,-39,2013-07-07
310,4,127,3,2013-07-07
311,2,179,51,2013-07-07
312,3,-179,51,2013-07-07
313,4,-26,-60,2013-07-07
314,4,-65,-17,2013-07-07
315,2,-152,64,2013-07-07
