,mag,longitude,latitude,time
0,4,-97,15,2006-01-01
1,3,24,37,2006-01-01
2,3,73,34,2006-01-01
3,3,-179,51,2006-01-01
4,4,96,4,2006-01-01
5,4,154,-6,2006-01-01
6,4,146,13,2006-01-01
7,4,-79,0,2006-01-01
8,3,-65,19,2006-01-01
9,4,128,2,2006-01-01
10,3,26,34,2006-01-01
11,3,-66,18,2006-01-01
12,3,73,34,2006-01-01
13,3,-86,12,2006-01-01
14,4,139,31,2006-01-01
15,4,-97,16,2006-01-01
16,5,140,31,2006-01-01
17,5,95,4,2006-01-01
18,4,-68,-20,2006-01-01
19,3,-151,62,2006-01-01
20,3,71,36,2006-01-01
21,5,-71,11,2006-01-01
22,3,-178,-21,2006-01-01
23,4,-91,13,2006-01-01
24,3,-169,53,2006-01-01
25,4,-173,-19,2006-01-01
26,3,-65,19,2006-01-01
27,4,-71,-32,2006-01-01
28,4,-94,16,2006-01-01
29,4,128,-3,2006-01-01
30,2,-4,35,2006-01-01
31,3,-72,-34,2006-01-01
32,2,-152,58,2006-01-01
33,3,-62,10,2006-01-01
34,3,144,46,2006-01-01
35,2,1,42,2006-01-01
36,4,136,35,2006-01-01
37,3,-173,-21,2006-01-01
38,3,26,45,2006-01-01
39,4,138,35,2006-01-01
40,3,-102,17,2006-01-01
41,3,24,39,2006-01-01
42,3,23,34,2006-01-01
43,3,-67,18,2006-01-01
44,4,-179,-31,2006-01-01
45,3,-179,-14,2006-01-01
46,2,6,45,2006-01-01
47,4,-69,-31,2006-01-01
48,2,-122,46,2006-01-01
49,4,71,36,2006-01-01
50,4,-91,-41,2006-01-01
51,3,152,48,2006-01-01
52,5,129,-7,2006-01-01
53,3,-162,55,2006-01-01
54,3,-71,-32,2006-01-01
55,3,-3,34,2006-01-01
56,2,6,49,2006-01-01
57,4,-178,-30,2006-01-01
58,4,-60,11,2006-01-01
59,4,128,-4,2006-01-01
60,4,177,-36,2006-01-01
61,4,95,4,2006-01-01
62,2,-117,35,2006-01-01
63,2,-66,18,2006-01-02
64,4,144,14,2006-01-02
65,4,97,1,2006-01-02
66,3,138,33,2006-01-02
67,5,144,12,2006-01-02
68,2,-66,17,2006-01-02
69,4,143,14,2006-01-02
70,4,143,21,2006-01-02
71,4,140,26,2006-01-02
72,3,26,36,2006-01-02
73,4,150,-5,2006-01-02
74,3,-97,16,2006-01-02
75,3,-61,11,2006-01-02
76,4,69,35,2006-01-02
77,4,19,37,2006-01-02
78,4,128,2,2006-01-02
79,3,-65,19,2006-01-02
80,4,127,-6,2006-01-02
81,5,-178,-20,2006-01-02
82,4,73,39,2006-01-02
83,3,-156,54,2006-01-02
84,4,104,33,2006-01-02
85,7,-21,-60,2006-01-02
86,3,130,-5,2006-01-02
87,3,-70,-31,2006-01-02
88,4,167,-15,2006-01-02
89,4,-178,-17,2006-01-02
90,4,93,3,2006-01-02
91,3,141,-2,2006-01-02
92,4,73,34,2006-01-02
93,3,23,39,2006-01-02
94,4,170,-22,2006-01-02
95,4,-24,-58,2006-01-02
96,4,-23,-60,2006-01-02
97,3,-66,19,2006-01-02
98,5,152,-4,2006-01-02
99,4,-67,-23,2006-01-02
100,3,27,35,2006-01-02
101,4,-73,6,2006-01-02
102,2,-136,58,2006-01-02
103,4,-174,-21,2006-01-02
104,3,6,49,2006-01-02
105,4,92,12,2006-01-02
106,3,-145,62,2006-01-02
107,2,-66,19,2006-01-02
108,3,-66,19,2006-01-02
109,4,140,26,2006-01-02
110,4,-25,-59,2006-01-02
111,4,142,29,2006-01-02
112,4,-177,-27,2006-01-02
113,4,-76,-14,2006-01-02
114,4,151,-5,2006-01-02
115,2,-117,34,2006-01-02
116,3,-67,-20,2006-01-02
117,2,-116,33,2006-01-02
118,2,-153,60,2006-01-02
119,4,-68,-22,2006-01-02
120,4,167,-13,2006-01-02
121,3,-149,61,2006-01-02
122,4,144,13,2006-01-02
123,4,102,-7,2006-01-02
124,4,95,2,2006-01-02
