,mag,longitude,latitude,time
98,4,-177,-15,1989-01-04
99,4,30,39,1989-01-04
100,4,-84,3,1989-01-04
101,5,-97,16,1989-01-04
102,4,122,11,1989-01-04
103,4,25,34,1989-01-04
104,3,-112,49,1989-01-04
105,4,-68,-21,1989-01-04
106,3,25,34,1989-01-04
107,2,-122,38,1989-01-04
108,4,133,-7,1989-01-04
109,2,-126,41,1989-01-04
110,2,-117,32,1989-01-04
111,3,25,35,1989-01-04
112,3,26,34,1989-01-05
113,2,0,46,1989-01-05
114,3,26,40,1989-01-05
115,4,149,-6,1989-01-05
116,4,149,-3,1989-01-05
117,2,-116,33,1989-01-05
118,4,-167,56,1989-01-05
119,3,29,35,1989-01-05
120,4,29,0,1989-01-05
121,2,5,43,1989-01-05
122,4,16,51,1989-01-05
123,4,-77,8,1989-01-05
124,4,27,37,1989-01-05
125,2,-61,17,1989-01-05
126,3,27,37,1989-01-05
127,5,128,-7,1989-01-05
128,2,5,43,1989-01-05
129,3,24,39,1989-01-05
130,4,90,42,1989-01-05
131,2,-119,37,1989-01-05
132,2,-116,33,1989-01-05
133,2,-116,33,1989-01-05
134,4,57,10,1989-01-05
135,4,147,-33,1989-01-05
136,3,-116,34,1989-01-05
137,2,-117,33,1989-01-05
138,4,78,36,1989-01-06
139,3,24,33,1989-01-06
140,5,121,20,1989-01-06
141,5,11,35,1989-01-06
142,3,23,41,1989-01-06
143,4,125,-6,1989-01-06
144,2,-115,32,1989-01-06
145,4,131,-6,1989-01-06
146,4,147,-8,1989-01-06
147,3,25,33,1989-01-06
148,3,-3,37,1989-01-06
149,4,153,47,1989-01-06
150,2,5,43,1989-01-06
151,5,137,-3,1989-01-06
152,2,-116,33,1989-01-06
153,2,-116,33,1989-01-06
154,4,153,46,1989-01-06
155,5,153,46,1989-01-06
156,5,141,36,1989-01-06
157,2,-116,33,1989-01-06
158,5,153,46,1989-01-06
159,5,141,36,1989-01-06
160,4,153,47,1989-01-06
161,4,0,43,1989-01-06
162,4,152,47,1989-01-06
163,4,153,47,1989-01-06
164,3,20,37,1989-01-06
165,2,-117,34,1989-01-06
166,2,-116,34,1989-01-06
167,4,153,47,1989-01-06
168,4,-82,7,1989-01-06
169,2,5,43,1989-01-06
170,5,153,47,1989-01-06
171,2,-122,38,1989-01-06
172,3,27,-26,1989-01-06
173,5,-179,-65,1989-01-06
174,2,-117,33,1989-01-07
175,3,7,46,1989-01-07
176,4,152,48,1989-01-07
177,4,154,48,1989-01-07
178,4,129,-7,1989-01-07
179,4,122,-9,1989-01-07
180,5,-68,-23,1989-01-07
181,5,-72,6,1989-01-07
182,3,-122,38,1989-01-07
183,3,-117,32,1989-01-07
184,2,-1,42,1989-01-07
185,3,10,44,1989-01-07
186,4,143,11,1989-01-07
187,3,-5,35,1989-01-07
188,4,120,20,1989-01-07
189,2,-116,33,1989-01-07
190,2,-116,33,1989-01-07
191,2,-116,33,1989-01-07
192,4,161,-10,1989-01-07
193,4,119,20,1989-01-07
194,4,24,34,1989-01-07
195,4,120,20,1989-01-07
196,4,74,39,1989-01-07
197,3,147,-5,1989-01-07
198,4,70,37,1989-01-07
199,5,141,36,1989-01-07
200,4,153,47,1989-01-08
201,2,13,43,1989-01-08
202,4,129,-8,1989-01-08
203,4,27,37,1989-01-08
204,2,-117,33,1989-01-08
205,4,40,38,1989-01-08
206,4,98,38,1989-01-08
207,2,-118,37,1989-01-08
208,4,117,-11,1989-01-08
209,4,-68,-22,1989-01-08
210,4,11,35,1989-01-08
211,4,126,5,1989-01-08
212,2,19,43,1989-01-08
213,4,44,40,1989-01-08
214,4,19,41,1989-01-08
215,2,-60,15,1989-01-08
216,4,123,22,1989-01-08
217,4,130,-3,1989-01-08
218,4,93,10,1989-01-08
219,2,-120,36,1989-01-08
220,3,18,47,1989-01-08
221,4,120,23,1989-01-08
222,2,19,43,1989-01-08
223,6,-174,51,1989-01-08
224,4,-174,51,1989-01-08
225,5,-174,51,1989-01-08
226,2,-62,17,1989-01-08
227,3,27,37,1989-01-08
228,4,118,-3,1989-01-08
229,2,7,50,1989-01-08
230,5,-174,51,1989-01-08
231,2,-125,40,1989-01-09
232,4,-31,37,1989-01-09
233,4,157,-9,1989-01-09
234,4,138,34,1989-01-09
235,3,21,36,1989-01-09
236,5,138,34,1989-01-09
237,4,-174,51,1989-01-09
238,4,156,-8,1989-01-09
239,4,-93,15,1989-01-09
240,4,-151,60,1989-01-09
241,3,-115,36,1989-01-09
242,4,125,11,1989-01-09
243,2,-115,31,1989-01-09
244,4,-174,51,1989-01-09
245,3,-150,61,1989-01-09
246,4,-174,51,1989-01-09
247,3,-118,37,1989-01-09
248,5,11,35,1989-01-09
249,5,153,-6,1989-01-09
250,4,-174,51,1989-01-09
251,5,-174,51,1989-01-09
252,3,12,43,1989-01-09
253,3,-122,38,1989-01-09
254,4,-174,51,1989-01-09
255,4,-174,51,1989-01-09
256,3,-151,63,1989-01-09
257,2,-119,38,1989-01-09
258,6,153,46,1989-01-09
259,5,153,46,1989-01-09
260,2,-116,37,1989-01-09
261,4,153,46,1989-01-09
262,5,153,47,1989-01-09
263,4,152,47,1989-01-09
264,5,153,46,1989-01-09
265,4,153,-4,1989-01-09
266,5,153,46,1989-01-09
267,4,123,7,1989-01-09
268,3,-118,37,1989-01-09
269,4,-174,51,1989-01-09
270,5,151,-5,1989-01-09
271,4,62,40,1989-01-09
272,4,177,-37,1989-01-09
273,2,-116,33,1989-01-09
274,4,43,41,1989-01-09
275,4,-178,-20,1989-01-09
276,4,-120,34,1989-01-09
277,4,-174,51,1989-01-09
278,4,-174,51,1989-01-09
279,4,-174,51,1989-01-09
280,3,-120,34,1989-01-10
281,3,-160,67,1989-01-10
282,4,130,-3,1989-01-10
283,4,177,-13,1989-01-10
284,6,130,-3,1989-01-10
285,4,129,-5,1989-01-10
286,5,130,-3,1989-01-10
287,3,20,39,1989-01-10
288,5,130,-3,1989-01-10
289,3,-128,43,1989-01-10
290,2,19,42,1989-01-10
291,4,130,-3,1989-01-10
292,4,130,-3,1989-01-10
293,2,-120,34,1989-01-10
294,4,41,-11,1989-01-10
295,4,130,-3,1989-01-10
296,4,170,-21,1989-01-10
297,3,-120,34,1989-01-10
298,3,130,-3,1989-01-10
299,2,10,50,1989-01-10
300,3,20,40,1989-01-10
301,3,103,23,1989-01-10
302,2,5,62,1989-01-10
303,3,-120,34,1989-01-10
304,5,130,-3,1989-01-10
305,2,-117,33,1989-01-10
306,4,92,24,1989-01-10
307,2,-122,40,1989-01-10
308,2,-120,34,1989-01-10
309,4,153,47,1989-01-10
310,2,-122,37,1989-01-10
311,2,-122,38,1989-01-10
312,2,-117,34,1989-01-10
313,4,116,-7,1989-01-10
314,2,-120,34,1989-01-11
315,4,153,46,1989-01-11
316,2,-116,33,1989-01-11
317,2,25,40,1989-01-11
318,4,144,12,1989-01-11
319,4,134,-3,1989-01-11
320,2,5,43,1989-01-11
321,3,-59,15,1989-01-11
322,2,19,41,1989-01-11
323,4,158,52,1989-01-11
324,2,19,42,1989-01-11
325,3,-116,33,1989-01-11
326,2,-116,33,1989-01-11
327,4,102,-4,1989-01-11
328,2,-116,33,1989-01-11
329,2,-116,33,1989-01-11
330,5,-71,-32,1989-01-11
331,5,124,0,1989-01-11
332,5,-129,44,1989-01-11
333,4,-87,10,1989-01-11
334,4,130,-3,1989-01-11
335,3,145,42,1989-01-11
336,5,153,46,1989-01-11
337,2,-116,33,1989-01-11
338,2,19,42,1989-01-11
339,4,-129,44,1989-01-11
340,2,-116,33,1989-01-11
341,2,-119,48,1989-01-11
342,4,155,49,1989-01-11
343,3,24,38,1989-01-11
344,5,121,1,1989-01-11
345,5,-87,12,1989-01-11
346,3,15,51,1989-01-11
347,2,-122,38,1989-01-11
348,3,-115,33,1989-01-11
349,4,153,46,1989-01-11
350,3,-115,31,1989-01-12
351,4,-86,10,1989-01-12
352,4,129,-4,1989-01-12
353,2,-118,33,1989-01-12
354,5,153,46,1989-01-12
355,4,153,46,1989-01-12
356,5,153,46,1989-01-12
357,2,-120,34,1989-01-12
358,3,-127,43,1989-01-12
359,4,112,-8,1989-01-12
360,4,71,36,1989-01-12
361,4,-68,19,1989-01-12
362,4,122,40,1989-01-12
363,5,-25,-59,1989-01-12
364,2,-117,33,1989-01-12
365,2,-118,33,1989-01-12
366,4,125,10,1989-01-12
367,4,-178,-18,1989-01-12
368,4,153,46,1989-01-12
369,2,-118,33,1989-01-12
370,4,153,46,1989-01-12
371,2,-60,15,1989-01-12
372,3,-125,40,1989-01-12
373,4,130,-3,1989-01-12
374,2,11,44,1989-01-12
375,4,-82,6,1989-01-12
376,2,-3,37,1989-01-12
377,3,11,44,1989-01-12
378,2,-116,34,1989-01-12
379,6,153,46,1989-01-12
380,4,154,46,1989-01-12
381,2,-122,38,1989-01-12
382,4,69,36,1989-01-13
383,5,-161,54,1989-01-13
384,4,-161,54,1989-01-13
385,5,-176,-26,1989-01-13
386,5,130,-3,1989-01-13
387,3,6,62,1989-01-13
388,5,104,-5,1989-01-13
389,5,-71,-38,1989-01-13
390,5,155,-6,1989-01-13
391,4,-71,-38,1989-01-13
392,4,155,-6,1989-01-13
393,4,153,47,1989-01-13
394,3,22,37,1989-01-13
395,5,154,46,1989-01-13
396,4,54,27,1989-01-13
397,5,153,46,1989-01-13
398,5,167,-15,1989-01-13
399,4,61,-28,1989-01-13
400,4,130,-3,1989-01-13
401,4,-71,-38,1989-01-13
402,5,153,46,1989-01-13
403,3,20,39,1989-01-13
404,2,5,43,1989-01-13
405,5,153,46,1989-01-13
406,2,-122,38,1989-01-13
407,2,-116,33,1989-01-13
408,2,-122,38,1989-01-13
409,5,-173,-15,1989-01-14
410,2,-116,34,1989-01-14
411,3,-149,61,1989-01-14
412,5,153,46,1989-01-14
413,5,153,46,1989-01-14
414,4,153,46,1989-01-14
415,3,-121,46,1989-01-14
416,4,153,46,1989-01-14
417,5,130,-3,1989-01-14
418,2,-121,46,1989-01-14
419,4,-67,-22,1989-01-14
420,2,9,43,1989-01-14
421,2,-122,38,1989-01-14
422,4,-154,57,1989-01-14
423,2,-116,33,1989-01-14
424,4,-67,-29,1989-01-14
425,3,-115,31,1989-01-14
426,4,130,-3,1989-01-14
427,2,-117,33,1989-01-14
428,2,13,43,1989-01-14
429,4,126,24,1989-01-14
430,2,17,43,1989-01-14
431,2,-116,33,1989-01-14
432,2,-120,34,1989-01-14
433,2,13,43,1989-01-14
434,4,27,35,1989-01-14
435,2,0,43,1989-01-14
436,4,-178,-20,1989-01-14
437,3,-121,37,1989-01-15
438,5,-71,-31,1989-01-15
439,5,-71,-31,1989-01-15
440,4,121,0,1989-01-15
441,4,-156,55,1989-01-15
442,2,-119,34,1989-01-15
443,2,-124,40,1989-01-15
444,2,-117,32,1989-01-15
445,4,167,-15,1989-01-15
446,4,67,-9,1989-01-15
447,2,-119,38,1989-01-15
448,4,143,43,1989-01-15
449,4,154,-6,1989-01-15
450,4,-117,32,1989-01-15
451,4,77,38,1989-01-15
452,5,-26,-58,1989-01-15
453,4,153,46,1989-01-15
454,5,76,37,1989-01-15
455,4,141,29,1989-01-15
456,3,6,50,1989-01-16
457,4,153,47,1989-01-16
458,4,30,37,1989-01-16
459,4,129,-7,1989-01-16
460,3,-61,17,1989-01-16
461,2,-121,37,1989-01-16
462,5,142,41,1989-01-16
463,4,131,-6,1989-01-16
464,3,-115,31,1989-01-16
465,2,5,43,1989-01-16
466,4,130,-3,1989-01-16
467,2,14,45,1989-01-16
468,2,-60,15,1989-01-16
469,3,19,39,1989-01-16
470,2,7,44,1989-01-16
471,5,141,32,1989-01-16
472,2,-122,38,1989-01-16
473,4,99,22,1989-01-16
474,6,148,-6,1989-01-17
475,4,148,-4,1989-01-17
476,3,-114,31,1989-01-17
477,5,139,-2,1989-01-17
478,3,-124,41,1989-01-17
479,4,-142,58,1989-01-17
480,4,-179,-18,1989-01-17
481,4,147,43,1989-01-17
482,2,5,59,1989-01-17
483,2,5,43,1989-01-17
484,3,9,44,1989-01-17
485,2,-116,37,1989-01-17
486,5,-79,5,1989-01-17
487,2,-115,33,1989-01-17
488,3,-122,47,1989-01-17
489,4,153,46,1989-01-17
490,4,131,-3,1989-01-17
491,5,150,-5,1989-01-17
492,3,5,43,1989-01-17
493,3,-117,33,1989-01-17
494,3,-117,33,1989-01-17
495,2,-116,33,1989-01-17
496,2,-122,38,1989-01-17
497,4,57,30,1989-01-17
498,2,21,41,1989-01-18
499,3,21,38,1989-01-18
500,2,23,38,1989-01-18
501,3,16,51,1989-01-18
502,2,-115,33,1989-01-18
503,5,-178,-18,1989-01-18
504,2,-118,37,1989-01-18
505,3,24,41,1989-01-18
506,2,-117,32,1989-01-18
507,5,-178,-21,1989-01-18
508,2,-115,32,1989-01-18
509,4,93,32,1989-01-18
510,3,-149,60,1989-01-18
511,5,-74,-7,1989-01-18
512,5,136,0,1989-01-18
513,2,-121,34,1989-01-18
514,5,100,30,1989-01-18
515,2,-121,34,1989-01-18
516,4,93,32,1989-01-18
517,4,-171,52,1989-01-18
518,4,-159,54,1989-01-18
519,2,-121,36,1989-01-18
520,2,-122,38,1989-01-18
521,4,149,-5,1989-01-18
522,2,5,43,1989-01-19
523,4,121,22,1989-01-19
524,6,-105,-4,1989-01-19
525,4,-129,44,1989-01-19
526,4,129,-4,1989-01-19
527,4,-118,33,1989-01-19
528,3,-118,33,1989-01-19
529,2,-118,33,1989-01-19
530,2,-118,33,1989-01-19
531,2,-118,33,1989-01-19
532,2,-118,33,1989-01-19
533,2,-118,33,1989-01-19
534,2,-118,33,1989-01-19
535,2,-118,33,1989-01-19
536,2,-118,33,1989-01-19
537,2,-118,33,1989-01-19
538,3,-118,33,1989-01-19
539,2,-118,33,1989-01-19
540,2,17,43,1989-01-19
541,2,-118,33,1989-01-19
542,2,-118,33,1989-01-19
543,2,-118,33,1989-01-19
544,2,-118,33,1989-01-19
545,3,-118,33,1989-01-19
546,4,117,-11,1989-01-19
547,2,-118,33,1989-01-19
548,2,-118,33,1989-01-19
549,3,-115,32,1989-01-19
550,2,-118,33,1989-01-19
551,4,70,36,1989-01-19
552,4,94,29,1989-01-19
553,2,-118,33,1989-01-19
554,2,-121,47,1989-01-19
555,2,-121,47,1989-01-19
556,3,128,-7,1989-01-19
557,4,149,-5,1989-01-19
558,2,-118,33,1989-01-19
559,2,-115,32,1989-01-19
560,2,-118,33,1989-01-19
561,2,-118,33,1989-01-19
562,4,-175,51,1989-01-19
563,4,39,38,1989-01-19
564,4,119,17,1989-01-19
565,4,133,-6,1989-01-19
566,4,-67,-18,1989-01-19
567,2,-118,33,1989-01-19
568,4,131,30,1989-01-19
569,3,-70,48,1989-01-19
570,3,-115,32,1989-01-19
571,3,-118,33,1989-01-19
572,2,-118,33,1989-01-19
573,3,-118,33,1989-01-19
574,3,-118,33,1989-01-19
575,2,-118,33,1989-01-19
576,2,22,38,1989-01-19
577,2,-122,38,1989-01-19
578,2,-118,33,1989-01-19
579,2,-117,33,1989-01-20
580,4,102,-6,1989-01-20
581,5,-74,-10,1989-01-20
582,5,79,-41,1989-01-20
583,5,80,-41,1989-01-20
584,2,-118,33,1989-01-20
585,2,-124,40,1989-01-20
586,2,5,43,1989-01-20
587,3,-118,35,1989-01-20
588,3,130,-6,1989-01-20
589,4,142,43,1989-01-20
590,3,24,34,1989-01-20
591,4,8,57,1989-01-20
592,2,-118,33,1989-01-20
593,2,-119,39,1989-01-20
594,3,-119,39,1989-01-20
595,4,144,13,1989-01-20
596,2,132,-3,1989-01-20
597,3,7,44,1989-01-20
598,4,158,-7,1989-01-20
599,2,-118,33,1989-01-20
600,5,166,-11,1989-01-20
601,3,144,-35,1989-01-20
602,2,-125,40,1989-01-20
603,3,21,40,1989-01-20
604,4,-82,7,1989-01-20
605,2,-115,33,1989-01-20
606,2,-120,36,1989-01-20
607,3,23,35,1989-01-20
608,2,5,43,1989-01-20
609,2,-122,38,1989-01-20
610,3,-118,35,1989-01-21
611,5,-26,38,1989-01-21
612,3,20,42,1989-01-21
613,4,130,-3,1989-01-21
614,2,-117,32,1989-01-21
615,2,-117,32,1989-01-21
616,2,-116,34,1989-01-21
617,4,128,-3,1989-01-21
618,3,16,42,1989-01-21
619,2,-118,33,1989-01-21
620,2,7,44,1989-01-21
621,4,-82,7,1989-01-21
622,3,23,40,1989-01-21
623,4,131,29,1989-01-21
624,2,-117,33,1989-01-21
625,2,-115,32,1989-01-21
626,2,-116,33,1989-01-21
627,2,-117,32,1989-01-21
628,4,149,-6,1989-01-21
629,4,131,29,1989-01-21
630,4,131,29,1989-01-21
631,4,131,29,1989-01-21
632,2,0,46,1989-01-21
633,5,131,29,1989-01-21
634,5,131,29,1989-01-21
635,4,131,29,1989-01-21
636,4,131,29,1989-01-21
637,4,153,46,1989-01-21
638,4,131,29,1989-01-21
639,4,131,29,1989-01-21
640,4,131,29,1989-01-21
641,2,6,46,1989-01-21
642,4,142,38,1989-01-21
643,4,131,29,1989-01-21
644,5,131,29,1989-01-21
645,2,17,43,1989-01-21
646,4,131,29,1989-01-21
647,4,142,40,1989-01-21
648,2,-118,33,1989-01-21
649,2,-116,33,1989-01-21
650,3,-118,37,1989-01-21
651,4,131,29,1989-01-21
652,4,130,-3,1989-01-21
653,5,131,29,1989-01-21
654,5,131,29,1989-01-21
655,5,-173,-17,1989-01-21
656,4,129,-7,1989-01-21
657,2,20,41,1989-01-22
658,2,-116,34,1989-01-22
659,3,22,38,1989-01-22
660,5,131,29,1989-01-22
661,4,131,29,1989-01-22
662,2,-120,39,1989-01-22
663,4,131,29,1989-01-22
664,4,129,-6,1989-01-22
665,6,78,49,1989-01-22
666,4,71,37,1989-01-22
667,3,22,38,1989-01-22
668,2,20,41,1989-01-22
669,2,-118,33,1989-01-22
670,3,-148,62,1989-01-22
671,2,6,44,1989-01-22
672,2,-116,33,1989-01-22
673,2,-116,33,1989-01-22
674,2,-116,33,1989-01-22
675,2,-118,33,1989-01-22
676,3,6,44,1989-01-22
677,2,-116,33,1989-01-22
678,4,21,35,1989-01-22
679,4,128,-7,1989-01-22
680,4,119,15,1989-01-22
681,3,6,44,1989-01-22
682,4,139,27,1989-01-22
683,2,-118,33,1989-01-22
684,4,122,24,1989-01-22
685,4,-110,26,1989-01-22
686,2,-121,46,1989-01-22
687,2,-117,32,1989-01-22
688,2,6,44,1989-01-22
689,4,94,24,1989-01-22
690,2,-1,38,1989-01-22
691,2,6,44,1989-01-22
692,4,102,-5,1989-01-22
693,3,-124,40,1989-01-22
694,2,6,44,1989-01-22
695,6,144,41,1989-01-22
696,5,144,41,1989-01-22
697,5,68,38,1989-01-22
698,4,144,41,1989-01-22
699,5,94,18,1989-01-22
700,4,144,41,1989-01-23
701,3,13,43,1989-01-23
702,3,13,43,1989-01-23
703,2,6,44,1989-01-23
704,4,96,18,1989-01-23
705,2,-122,38,1989-01-23
706,3,15,43,1989-01-23
707,3,6,44,1989-01-23
708,5,102,-5,1989-01-23
709,3,19,50,1989-01-23
710,2,28,-16,1989-01-23
711,3,144,41,1989-01-23
712,3,21,38,1989-01-23
713,3,10,44,1989-01-23
714,5,151,-5,1989-01-23
715,5,4,61,1989-01-23
716,3,6,44,1989-01-23
717,5,-176,-22,1989-01-23
718,3,-116,33,1989-01-23
719,4,120,15,1989-01-23
720,2,4,61,1989-01-23
721,4,179,50,1989-01-23
722,4,-68,18,1989-01-23
723,3,-110,26,1989-01-23
724,4,151,-5,1989-01-23
725,4,124,25,1989-01-23
726,3,13,46,1989-01-23
727,2,5,61,1989-01-23
728,3,21,37,1989-01-23
729,2,-116,33,1989-01-23
730,5,-26,-54,1989-01-24
731,4,153,49,1989-01-24
732,5,128,27,1989-01-24
733,4,128,-10,1989-01-24
734,4,71,36,1989-01-24
735,4,130,-3,1989-01-24
736,2,-116,32,1989-01-24
737,4,-78,-44,1989-01-24
738,3,-123,40,1989-01-24
739,2,20,42,1989-01-24
740,4,142,28,1989-01-24
741,2,7,44,1989-01-24
742,2,15,46,1989-01-24
743,2,20,42,1989-01-24
744,4,99,22,1989-01-24
745,2,-117,33,1989-01-24
746,4,165,-11,1989-01-24
747,3,-114,44,1989-01-24
748,4,122,0,1989-01-24
749,3,-60,15,1989-01-24
750,4,-89,13,1989-01-24
751,5,142,42,1989-01-24
752,4,143,42,1989-01-24
753,3,18,50,1989-01-24
754,3,20,41,1989-01-24
755,2,20,41,1989-01-24
756,2,5,43,1989-01-24
757,2,-122,38,1989-01-24
758,4,-82,8,1989-01-24
759,3,21,35,1989-01-24
760,3,20,41,1989-01-25
761,4,152,47,1989-01-25
762,3,8,43,1989-01-25
763,4,73,38,1989-01-25
764,3,6,44,1989-01-25
765,5,-175,-25,1989-01-25
766,3,-115,33,1989-01-25
767,2,18,50,1989-01-25
768,2,-118,33,1989-01-25
769,4,121,22,1989-01-25
770,2,-115,33,1989-01-25
771,4,149,-6,1989-01-25
772,4,120,-9,1989-01-25
773,2,5,43,1989-01-25
774,3,-118,38,1989-01-25
775,5,26,-27,1989-01-25
776,4,144,41,1989-01-25
777,3,6,44,1989-01-25
778,4,-176,-27,1989-01-25
779,4,68,-4,1989-01-25
780,2,-121,46,1989-01-25
781,3,13,42,1989-01-25
782,2,-118,33,1989-01-25
783,2,-116,33,1989-01-25
784,2,-118,33,1989-01-25
785,3,5,43,1989-01-25
786,4,147,-5,1989-01-26
787,2,-122,38,1989-01-26
788,3,20,41,1989-01-26
789,2,-120,36,1989-01-26
790,5,-178,-18,1989-01-26
791,4,-143,58,1989-01-26
792,4,-179,-26,1989-01-26
793,4,153,46,1989-01-26
794,4,173,-20,1989-01-26
795,5,-178,-17,1989-01-26
796,3,5,51,1989-01-26
797,4,96,3,1989-01-26
798,4,146,43,1989-01-26
799,3,16,47,1989-01-26
800,2,-116,33,1989-01-26
801,2,-124,40,1989-01-26
802,3,-117,32,1989-01-26
803,5,154,47,1989-01-26
804,4,19,40,1989-01-26
805,3,-151,60,1989-01-26
806,3,-115,31,1989-01-26
807,4,119,-9,1989-01-26
808,2,6,47,1989-01-26
809,4,67,31,1989-01-26
810,3,-118,35,1989-01-26
811,3,22,38,1989-01-26
812,4,126,2,1989-01-26
813,2,7,44,1989-01-26
814,2,-122,38,1989-01-26
815,3,21,36,1989-01-26
816,4,-170,52,1989-01-26
817,4,-179,-34,1989-01-26
818,4,71,36,1989-01-27
819,2,-99,39,1989-01-27
820,4,16,47,1989-01-27
821,2,-117,33,1989-01-27
822,2,-117,33,1989-01-27
823,4,153,-61,1989-01-27
824,4,148,44,1989-01-27
825,6,164,56,1989-01-27
826,2,5,43,1989-01-27
827,2,-125,40,1989-01-27
828,4,145,-5,1989-01-27
829,4,29,40,1989-01-27
830,3,17,47,1989-01-27
831,3,78,30,1989-01-27
832,2,-124,40,1989-01-27
833,2,-118,46,1989-01-27
834,3,27,33,1989-01-27
835,5,143,12,1989-01-27
836,4,57,15,1989-01-27
837,5,143,12,1989-01-27
838,2,20,41,1989-01-27
839,4,95,25,1989-01-27
840,4,131,28,1989-01-27
841,3,20,37,1989-01-27
842,3,27,37,1989-01-27
843,2,26,39,1989-01-27
844,2,-115,33,1989-01-27
845,2,-121,37,1989-01-27
846,2,-121,37,1989-01-27
847,3,16,51,1989-01-27
848,2,-118,33,1989-01-27
849,4,70,30,1989-01-27
850,2,-4,36,1989-01-27
851,3,-116,36,1989-01-28
852,2,-117,37,1989-01-28
853,3,-117,32,1989-01-28
854,2,-118,33,1989-01-28
855,5,-175,-25,1989-01-28
856,3,-59,14,1989-01-28
857,3,-59,14,1989-01-28
858,3,23,40,1989-01-28
859,5,141,33,1989-01-28
860,4,141,36,1989-01-28
861,2,-124,40,1989-01-28
862,4,-70,-33,1989-01-28
863,5,149,-3,1989-01-28
864,5,149,-3,1989-01-28
865,4,148,-3,1989-01-28
866,5,152,-5,1989-01-28
867,4,149,-3,1989-01-28
868,3,-61,17,1989-01-28
869,4,130,-3,1989-01-28
870,3,20,41,1989-01-28
871,4,104,-6,1989-01-28
872,4,178,-25,1989-01-28
873,3,20,41,1989-01-28
874,2,-2,37,1989-01-28
875,3,-115,52,1989-01-28
876,5,166,-10,1989-01-28
877,4,121,9,1989-01-28
878,4,101,-2,1989-01-28
879,4,-44,12,1989-01-29
880,4,-72,6,1989-01-29
881,3,-117,33,1989-01-29
882,2,6,46,1989-01-29
883,3,17,52,1989-01-29
884,3,-104,35,1989-01-29
885,4,131,29,1989-01-29
886,4,140,40,1989-01-29
887,2,-116,33,1989-01-29
888,4,-126,40,1989-01-29
889,4,113,29,1989-01-29
890,3,-59,14,1989-01-29
891,4,120,13,1989-01-29
892,3,0,43,1989-01-29
893,4,19,37,1989-01-29
