,mag,longitude,latitude,time
157,4,97,1,2006-07-03
158,3,-178,-27,2006-07-03
159,4,172,-42,2006-07-03
160,5,-142,-56,2006-07-03
161,3,51,29,2006-07-03
162,2,16,51,2006-07-03
163,4,161,55,2006-07-03
164,4,170,-13,2006-07-03
165,4,-178,-15,2006-07-03
166,3,28,39,2006-07-03
167,4,-69,-31,2006-07-03
168,2,-130,51,2006-07-03
169,2,-123,39,2006-07-03
170,3,122,2,2006-07-03
171,3,-71,-34,2006-07-03
172,4,-67,-28,2006-07-03
173,4,170,-22,2006-07-03
174,3,26,38,2006-07-03
175,3,-71,-30,2006-07-03
176,2,-72,-34,2006-07-03
177,4,95,2,2006-07-03
178,3,-67,18,2006-07-03
179,4,-67,-20,2006-07-03
180,2,28,37,2006-07-03
181,4,-69,-34,2006-07-03
182,3,-69,-34,2006-07-03
183,4,127,-3,2006-07-03
184,4,-40,31,2006-07-03
185,4,165,-11,2006-07-03
186,4,-93,15,2006-07-03
187,3,-123,39,2006-07-03
188,4,124,1,2006-07-03
189,3,-67,19,2006-07-03
190,2,-67,18,2006-07-03
191,3,-67,19,2006-07-03
192,5,-176,-20,2006-07-03
193,2,-69,-34,2006-07-03
194,4,-178,-18,2006-07-03
195,4,-71,-28,2006-07-03
196,4,126,8,2006-07-03
197,5,-66,-27,2006-07-03
198,4,129,-6,2006-07-03
199,3,-115,39,2006-07-03
200,3,-144,55,2006-07-03
201,3,23,38,2006-07-03
202,3,-71,-27,2006-07-03
203,4,121,19,2006-07-03
204,4,29,-3,2006-07-03
205,4,171,-22,2006-07-03
206,4,-115,-24,2006-07-03
207,2,23,38,2006-07-03
208,3,20,37,2006-07-03
209,4,-174,-15,2006-07-03
210,4,128,-2,2006-07-03
211,4,150,-8,2006-07-03
212,4,154,-6,2006-07-03
213,3,22,38,2006-07-03
214,4,155,-4,2006-07-03
215,4,-173,-20,2006-07-03
216,4,142,37,2006-07-03
217,4,128,-3,2006-07-03
218,3,-70,-32,2006-07-03
219,3,73,35,2006-07-03
220,4,108,9,2006-07-03
221,3,110,-8,2006-07-04
222,3,72,37,2006-07-04
223,2,-121,36,2006-07-04
224,2,-122,37,2006-07-04
225,3,-86,11,2006-07-04
226,4,-177,-29,2006-07-04
227,4,-86,11,2006-07-04
228,4,94,5,2006-07-04
229,3,-70,-31,2006-07-04
230,4,-31,58,2006-07-04
231,2,-16,28,2006-07-04
232,4,122,16,2006-07-04
233,4,-69,-28,2006-07-04
234,3,-68,-32,2006-07-04
235,4,116,39,2006-07-04
236,2,-61,15,2006-07-04
237,4,162,-11,2006-07-04
238,4,95,2,2006-07-04
239,4,39,7,2006-07-04
240,2,-163,53,2006-07-04
241,3,-179,51,2006-07-04
242,3,33,37,2006-07-04
243,3,-71,-28,2006-07-04
244,3,20,37,2006-07-04
245,4,167,-14,2006-07-04
246,2,3,42,2006-07-04
247,3,-71,-33,2006-07-04
248,4,177,-37,2006-07-04
249,2,-116,31,2006-07-04
250,3,139,-3,2006-07-04
251,4,-174,-15,2006-07-04
252,5,-179,-31,2006-07-04
253,2,8,46,2006-07-04
254,3,97,1,2006-07-04
255,4,97,1,2006-07-04
256,3,-95,17,2006-07-04
257,2,-71,-32,2006-07-04
258,3,121,-30,2006-07-04
259,4,16,51,2006-07-04
260,3,27,35,2006-07-04
261,3,-93,15,2006-07-04
262,3,29,36,2006-07-04
263,4,-173,-19,2006-07-04
264,4,129,-6,2006-07-04
265,4,3,79,2006-07-04
266,4,121,0,2006-07-04
267,4,3,79,2006-07-04
268,4,33,-21,2006-07-04
269,4,-173,-14,2006-07-04
270,4,-66,-21,2006-07-04
271,4,4,79,2006-07-04
272,3,70,36,2006-07-04
273,3,-72,-29,2006-07-04
274,3,-123,48,2006-07-04
275,3,15,42,2006-07-04
276,2,16,38,2006-07-04
277,3,21,39,2006-07-04
278,3,124,-10,2006-07-04
279,2,-122,46,2006-07-04
280,4,-67,-28,2006-07-04
281,4,128,-7,2006-07-04
282,3,20,39,2006-07-04
283,4,142,24,2006-07-04
284,4,-172,-15,2006-07-05
285,3,-11,36,2006-07-05
286,4,178,-17,2006-07-05
287,4,122,23,2006-07-05
288,4,-176,-16,2006-07-05
289,4,144,26,2006-07-05
290,2,16,42,2006-07-05
291,5,-174,-20,2006-07-05
292,4,-72,-15,2006-07-05
293,2,-152,59,2006-07-05
294,2,18,50,2006-07-05
295,4,-28,-60,2006-07-05
296,4,118,56,2006-07-05
297,3,97,0,2006-07-05
298,4,97,0,2006-07-05
299,4,179,-26,2006-07-05
300,4,113,83,2006-07-05
301,4,144,14,2006-07-05
302,3,-71,-27,2006-07-05
303,4,55,26,2006-07-05
304,4,128,26,2006-07-05
305,3,-71,-27,2006-07-05
306,4,144,14,2006-07-05
307,3,23,38,2006-07-05
308,4,-70,-15,2006-07-05
309,3,23,38,2006-07-05
310,4,137,7,2006-07-05
311,5,151,-4,2006-07-05
312,4,-72,6,2006-07-05
313,4,71,-26,2006-07-05
314,4,-66,-21,2006-07-05
315,4,105,-5,2006-07-05
316,4,179,-38,2006-07-05
317,3,25,40,2006-07-05
318,4,129,29,2006-07-05
319,3,24,39,2006-07-05
320,5,142,40,2006-07-05
321,4,136,34,2006-07-05
322,4,115,-10,2006-07-05
323,2,7,46,2006-07-05
324,3,-98,16,2006-07-05
325,4,94,5,2006-07-05
326,4,140,38,2006-07-05
327,4,166,-45,2006-07-05
328,2,-61,15,2006-07-05
329,4,-61,15,2006-07-05
330,2,6,49,2006-07-05
331,2,1,46,2006-07-05
332,4,126,6,2006-07-05
333,4,145,13,2006-07-06
334,3,110,-7,2006-07-06
335,4,-174,-23,2006-07-06
336,4,-179,-24,2006-07-06
337,3,-164,53,2006-07-06
338,3,20,43,2006-07-06
339,3,-122,46,2006-07-06
340,3,20,37,2006-07-06
341,2,23,38,2006-07-06
342,2,-61,15,2006-07-06
343,5,71,39,2006-07-06
344,4,71,39,2006-07-06
345,4,71,39,2006-07-06
346,4,97,0,2006-07-06
347,4,127,5,2006-07-06
348,4,176,52,2006-07-06
349,2,22,38,2006-07-06
350,4,71,39,2006-07-06
351,4,71,39,2006-07-06
352,3,-120,35,2006-07-06
353,4,140,36,2006-07-06
354,4,71,39,2006-07-06
355,4,71,39,2006-07-06
356,4,71,39,2006-07-06
357,5,155,-6,2006-07-06
358,4,-73,6,2006-07-06
359,4,125,-8,2006-07-06
360,2,23,38,2006-07-06
361,3,-70,8,2006-07-06
362,3,25,40,2006-07-06
363,4,155,-6,2006-07-06
364,2,-153,60,2006-07-06
365,4,71,39,2006-07-06
366,4,-175,-20,2006-07-06
367,3,10,44,2006-07-06
368,3,-64,19,2006-07-06
369,2,40,39,2006-07-06
370,4,139,-3,2006-07-06
371,4,-178,-17,2006-07-06
372,4,141,34,2006-07-06
373,4,50,13,2006-07-06
374,2,-118,37,2006-07-06
375,5,-13,-24,2006-07-06
376,5,165,-10,2006-07-06
377,4,150,-5,2006-07-06
378,3,-71,-28,2006-07-06
379,4,-70,-15,2006-07-06
380,4,-34,7,2006-07-06
381,2,24,38,2006-07-06
382,3,20,37,2006-07-06
383,4,126,3,2006-07-06
384,2,20,39,2006-07-06
385,4,150,-5,2006-07-06
386,3,71,37,2006-07-06
387,3,21,37,2006-07-06
388,4,150,-5,2006-07-06
389,3,21,37,2006-07-06
390,3,-67,17,2006-07-06
391,2,-71,-31,2006-07-06
392,4,151,47,2006-07-06
393,3,21,37,2006-07-06
394,4,126,6,2006-07-06
395,3,21,37,2006-07-06
396,4,96,0,2006-07-06
397,4,167,-45,2006-07-06
398,4,71,39,2006-07-06
399,3,13,38,2006-07-06
400,2,21,39,2006-07-06
401,3,-123,38,2006-07-06
402,4,-179,-30,2006-07-06
403,3,-70,-30,2006-07-06
404,3,12,42,2006-07-06
405,2,12,42,2006-07-06
406,3,179,-38,2006-07-06
407,4,93,13,2006-07-06
408,4,127,1,2006-07-06
409,3,20,37,2006-07-06
410,4,125,-5,2006-07-06
411,2,14,37,2006-07-06
412,2,14,37,2006-07-06
413,4,142,39,2006-07-06
414,2,-70,-33,2006-07-06
415,4,-160,65,2006-07-06
416,4,71,39,2006-07-06
417,4,150,-5,2006-07-06
418,4,-70,-33,2006-07-07
419,3,70,35,2006-07-07
420,4,-176,-27,2006-07-07
421,3,23,39,2006-07-07
422,4,179,-38,2006-07-07
423,3,-60,13,2006-07-07
424,3,23,39,2006-07-07
425,3,23,39,2006-07-07
426,3,-71,-27,2006-07-07
427,3,20,41,2006-07-07
428,4,167,-16,2006-07-07
429,4,-178,-33,2006-07-07
430,3,-178,-21,2006-07-07
431,3,24,34,2006-07-07
432,4,56,27,2006-07-07
433,2,-142,60,2006-07-07
434,3,-66,19,2006-07-07
435,3,16,51,2006-07-07
436,2,-123,40,2006-07-07
437,4,-178,-17,2006-07-07
438,4,123,5,2006-07-07
439,4,179,51,2006-07-07
440,3,-69,20,2006-07-07
441,3,-63,18,2006-07-07
442,4,129,-6,2006-07-07
443,3,-67,18,2006-07-07
444,2,-164,53,2006-07-07
445,2,-66,18,2006-07-07
446,4,177,-37,2006-07-07
447,3,15,39,2006-07-07
448,4,176,-37,2006-07-07
449,6,-173,-15,2006-07-07
450,2,-110,44,2006-07-07
451,3,-70,-31,2006-07-07
452,3,-61,14,2006-07-07
453,2,-11,36,2006-07-07
454,3,-61,10,2006-07-07
455,5,164,-10,2006-07-07
456,4,146,43,2006-07-07
457,4,165,60,2006-07-07
458,4,-69,-22,2006-07-07
459,3,-69,-27,2006-07-07
460,2,-71,-32,2006-07-07
461,4,-9,35,2006-07-07
462,4,-73,-37,2006-07-07
463,2,22,38,2006-07-07
464,5,102,44,2006-07-07
465,3,137,34,2006-07-07
466,3,-61,15,2006-07-07
467,3,15,38,2006-07-07
468,2,-122,46,2006-07-07
469,4,117,-8,2006-07-07
470,2,10,44,2006-07-07
471,4,176,-38,2006-07-07
472,5,-95,16,2006-07-07
473,3,-154,57,2006-07-07
474,4,142,40,2006-07-07
475,2,-120,36,2006-07-07
476,3,21,38,2006-07-07
477,2,-8,42,2006-07-07
478,3,55,26,2006-07-07
479,5,-177,-29,2006-07-07
480,3,55,27,2006-07-07
481,5,151,-5,2006-07-07
482,4,96,2,2006-07-07
483,4,26,-26,2006-07-07
484,5,129,-6,2006-07-07
485,2,-122,46,2006-07-07
486,4,-94,16,2006-07-07
487,2,26,45,2006-07-07
488,4,155,-6,2006-07-07
489,3,-61,11,2006-07-07
490,4,126,6,2006-07-07
491,4,138,-31,2006-07-07
492,3,51,28,2006-07-08
493,2,22,38,2006-07-08
494,3,-151,63,2006-07-08
495,2,23,41,2006-07-08
496,4,-63,-28,2006-07-08
497,2,12,42,2006-07-08
498,2,-65,18,2006-07-08
499,3,26,45,2006-07-08
500,3,-65,18,2006-07-08
501,4,96,2,2006-07-08
502,3,147,45,2006-07-08
503,3,21,38,2006-07-08
504,2,-4,47,2006-07-08
505,4,142,41,2006-07-08
506,2,22,38,2006-07-08
507,4,179,-25,2006-07-08
508,3,-67,18,2006-07-08
509,2,6,49,2006-07-08
510,4,-66,-24,2006-07-08
511,2,-150,61,2006-07-08
512,4,-71,-37,2006-07-08
513,4,-69,-31,2006-07-08
514,4,-94,15,2006-07-08
515,4,-69,-16,2006-07-08
516,4,-67,-24,2006-07-08
517,4,125,10,2006-07-08
518,4,-169,65,2006-07-08
519,5,-67,-28,2006-07-08
520,4,175,50,2006-07-08
521,3,23,35,2006-07-08
522,4,179,-35,2006-07-08
523,5,176,-39,2006-07-08
524,3,-67,19,2006-07-08
525,2,12,42,2006-07-08
526,4,130,-6,2006-07-08
527,4,73,34,2006-07-08
528,4,138,30,2006-07-08
529,2,-69,-33,2006-07-08
530,2,-150,61,2006-07-08
531,4,33,-21,2006-07-08
532,2,-124,40,2006-07-08
533,2,-122,46,2006-07-08
534,3,70,36,2006-07-08
535,2,23,38,2006-07-08
536,3,-64,18,2006-07-08
537,2,-152,59,2006-07-08
538,2,23,38,2006-07-08
539,3,-142,60,2006-07-08
540,2,-67,18,2006-07-08
541,4,176,-37,2006-07-08
542,3,118,56,2006-07-08
543,3,-71,-31,2006-07-08
544,5,131,-3,2006-07-08
545,4,131,-3,2006-07-08
546,6,-179,51,2006-07-08
547,5,-179,51,2006-07-08
548,3,20,37,2006-07-08
549,5,-179,51,2006-07-08
550,4,-179,50,2006-07-08
551,5,-179,51,2006-07-08
552,4,179,-24,2006-07-08
553,4,58,29,2006-07-08
554,4,-179,51,2006-07-08
555,4,-179,51,2006-07-08
556,3,-179,51,2006-07-08
557,3,-179,51,2006-07-08
558,3,-179,51,2006-07-08
559,2,24,38,2006-07-08
560,4,-179,51,2006-07-08
561,4,-179,51,2006-07-08
562,4,97,3,2006-07-08
563,3,-179,51,2006-07-08
564,4,-179,51,2006-07-08
565,4,167,-44,2006-07-08
566,3,-179,51,2006-07-08
567,4,148,-7,2006-07-08
568,3,20,38,2006-07-08
569,4,-179,51,2006-07-08
570,3,-179,51,2006-07-08
571,3,167,-44,2006-07-08
572,3,-179,50,2006-07-08
573,4,176,-37,2006-07-09
574,4,139,35,2006-07-09
575,4,151,-4,2006-07-09
576,4,-177,-24,2006-07-09
577,2,-122,38,2006-07-09
578,4,131,-3,2006-07-09
579,2,-147,61,2006-07-09
580,5,-179,51,2006-07-09
581,3,-69,-31,2006-07-09
582,3,-179,50,2006-07-09
583,2,13,41,2006-07-09
584,3,-94,17,2006-07-09
585,4,-95,15,2006-07-09
586,3,32,34,2006-07-09
587,4,-174,-16,2006-07-09
588,4,27,36,2006-07-09
589,4,150,-5,2006-07-09
590,4,146,-5,2006-07-09
591,5,-179,51,2006-07-09
592,4,179,-32,2006-07-09
593,3,-151,63,2006-07-09
594,3,-179,50,2006-07-09
595,2,-117,35,2006-07-09
596,4,96,1,2006-07-09
597,4,120,-10,2006-07-09
598,4,-178,-20,2006-07-09
599,4,-179,51,2006-07-09
600,2,-117,35,2006-07-09
601,4,-179,50,2006-07-09
602,5,-179,50,2006-07-09
603,4,179,52,2006-07-09
604,2,-156,57,2006-07-09
605,3,-179,50,2006-07-09
606,5,-179,51,2006-07-09
607,4,178,51,2006-07-09
608,4,-179,51,2006-07-09
609,4,150,-5,2006-07-09
610,4,150,-5,2006-07-09
611,4,-76,19,2006-07-09
612,3,-62,17,2006-07-09
613,2,-121,36,2006-07-09
614,3,-95,15,2006-07-09
615,4,139,35,2006-07-09
616,3,-67,18,2006-07-09
617,4,-179,51,2006-07-09
618,4,99,-1,2006-07-09
619,2,0,45,2006-07-09
620,4,43,-29,2006-07-09
621,4,-179,51,2006-07-09
622,3,-152,60,2006-07-09
623,3,-179,51,2006-07-09
624,4,97,1,2006-07-09
625,3,16,51,2006-07-09
626,3,-124,40,2006-07-09
627,5,66,-19,2006-07-09
628,3,-122,46,2006-07-09
629,2,-161,55,2006-07-09
630,2,22,37,2006-07-09
631,4,-94,16,2006-07-09
632,3,21,37,2006-07-09
633,3,28,35,2006-07-09
634,4,153,47,2006-07-09
635,4,-177,-20,2006-07-09
636,3,-71,-33,2006-07-09
637,5,68,-4,2006-07-09
638,3,-179,51,2006-07-09
639,3,-179,51,2006-07-09
640,4,150,-5,2006-07-09
641,3,21,37,2006-07-09
642,5,-70,-19,2006-07-09
643,4,-70,-19,2006-07-09
644,4,-70,-19,2006-07-09
645,4,150,-5,2006-07-09
646,3,21,37,2006-07-09
647,3,21,37,2006-07-09
648,3,25,34,2006-07-09
649,4,150,-4,2006-07-09
650,4,150,-5,2006-07-09
651,4,150,-5,2006-07-09
652,4,-70,-17,2006-07-09
653,4,150,-5,2006-07-09
654,3,22,38,2006-07-09
655,4,-175,-18,2006-07-09
656,4,151,-5,2006-07-09
657,4,-177,-20,2006-07-09
658,4,-70,-19,2006-07-09
659,3,-152,59,2006-07-09
660,4,-179,51,2006-07-09
661,4,-67,-24,2006-07-09
662,4,-70,-19,2006-07-09
663,2,-7,37,2006-07-09
664,4,150,-5,2006-07-09
665,3,-71,-30,2006-07-09
666,3,33,34,2006-07-09
667,4,150,-5,2006-07-09
668,4,-67,-20,2006-07-09
669,4,174,-41,2006-07-09
670,4,150,-5,2006-07-09
671,4,126,6,2006-07-09
672,4,150,-5,2006-07-09
673,4,150,-5,2006-07-09
674,4,-28,43,2006-07-09
675,3,-68,-22,2006-07-09
676,4,150,-4,2006-07-09
677,4,150,-4,2006-07-09
678,4,-177,-18,2006-07-09
679,4,-104,14,2006-07-09
680,4,-70,-19,2006-07-09
681,4,-71,-23,2006-07-09
682,3,-70,-19,2006-07-09
683,3,-70,-19,2006-07-09
684,4,-178,-32,2006-07-09
685,3,22,36,2006-07-10
686,4,151,-5,2006-07-10
687,5,150,-5,2006-07-10
688,4,-71,-34,2006-07-10
689,4,126,1,2006-07-10
690,4,150,-5,2006-07-10
691,3,-67,-22,2006-07-10
692,4,166,-12,2006-07-10
693,4,-179,51,2006-07-10
694,4,-71,-35,2006-07-10
695,3,-70,-35,2006-07-10
696,4,150,-4,2006-07-10
697,3,140,34,2006-07-10
698,3,-117,33,2006-07-10
699,4,-93,14,2006-07-10
700,4,-177,-20,2006-07-10
701,4,129,-6,2006-07-10
702,4,120,14,2006-07-10
703,4,-179,-23,2006-07-10
704,3,150,-5,2006-07-10
705,4,-179,-31,2006-07-10
706,4,117,48,2006-07-10
707,4,-179,51,2006-07-10
708,4,150,-5,2006-07-10
709,5,-13,-11,2006-07-10
710,3,-68,18,2006-07-10
711,4,130,-6,2006-07-10
712,4,20,37,2006-07-10
713,3,-99,17,2006-07-10
714,4,123,24,2006-07-10
715,2,28,39,2006-07-10
716,4,-104,15,2006-07-10
717,4,120,14,2006-07-10
718,5,150,-5,2006-07-10
719,2,0,43,2006-07-10
720,4,-174,-21,2006-07-10
721,4,58,12,2006-07-10
722,2,-70,-27,2006-07-10
723,4,-177,-28,2006-07-10
724,4,150,-5,2006-07-10
725,4,150,-5,2006-07-10
726,2,-115,32,2006-07-10
727,3,-150,60,2006-07-10
728,3,178,51,2006-07-10
729,4,69,36,2006-07-10
730,4,-169,65,2006-07-10
731,2,-1,42,2006-07-10
732,5,-25,-58,2006-07-10
733,4,151,-5,2006-07-10
734,4,126,3,2006-07-10
735,4,-179,51,2006-07-10
736,4,-174,-15,2006-07-10
737,4,-178,-21,2006-07-10
738,4,-14,43,2006-07-10
739,4,-179,-23,2006-07-10
740,3,-70,-35,2006-07-10
741,4,150,-4,2006-07-10
742,3,-179,51,2006-07-10
743,2,-122,46,2006-07-10
744,4,169,-18,2006-07-10
745,3,-151,60,2006-07-10
746,4,150,-5,2006-07-10
747,3,23,36,2006-07-10
748,4,-179,51,2006-07-10
749,4,-178,-18,2006-07-10
750,4,-172,-16,2006-07-10
751,4,129,-3,2006-07-10
752,4,178,-24,2006-07-11
753,4,150,-5,2006-07-11
754,4,150,-4,2006-07-11
755,3,150,-4,2006-07-11
756,4,129,-3,2006-07-11
757,4,103,-5,2006-07-11
758,5,97,0,2006-07-11
759,4,130,-3,2006-07-11
760,4,95,4,2006-07-11
761,5,151,-4,2006-07-11
762,3,21,38,2006-07-11
763,3,150,-4,2006-07-11
764,4,151,-5,2006-07-11
765,4,111,-9,2006-07-11
766,4,103,-6,2006-07-11
767,4,-179,51,2006-07-11
768,4,123,-9,2006-07-11
769,4,-68,-22,2006-07-11
770,3,-73,6,2006-07-11
771,3,20,37,2006-07-11
772,3,25,40,2006-07-11
773,5,-179,51,2006-07-11
774,4,153,-4,2006-07-11
775,3,-65,19,2006-07-11
776,5,-179,-22,2006-07-11
777,4,150,-5,2006-07-11
778,3,22,37,2006-07-11
779,3,22,35,2006-07-11
780,4,122,3,2006-07-11
781,2,-149,61,2006-07-11
782,2,-115,37,2006-07-11
783,4,142,40,2006-07-11
784,4,-174,-16,2006-07-11
785,3,-154,57,2006-07-11
786,2,-156,56,2006-07-11
787,4,169,-21,2006-07-11
788,4,150,-4,2006-07-11
789,2,-66,18,2006-07-11
790,4,150,-5,2006-07-11
791,4,150,-5,2006-07-11
792,3,-67,18,2006-07-11
793,3,25,40,2006-07-11
794,4,150,-5,2006-07-11
795,4,-172,-16,2006-07-11
796,2,6,46,2006-07-11
797,4,150,-5,2006-07-11
798,3,-104,36,2006-07-11
799,2,-80,37,2006-07-11
800,4,150,-5,2006-07-11
801,4,106,-48,2006-07-11
802,2,7,44,2006-07-11
803,3,16,51,2006-07-11
804,4,-81,18,2006-07-11
805,2,-70,-32,2006-07-11
806,3,-144,56,2006-07-11
807,2,-87,33,2006-07-11
808,4,126,10,2006-07-11
809,4,126,6,2006-07-11
810,2,-9,36,2006-07-11
811,4,175,-38,2006-07-11
812,2,-70,-34,2006-07-11
813,4,-173,-18,2006-07-11
814,4,126,5,2006-07-11
815,3,-65,18,2006-07-11
816,4,151,-4,2006-07-11
817,4,150,-4,2006-07-11
818,4,33,-21,2006-07-11
819,4,129,-7,2006-07-11
820,4,129,-6,2006-07-11
821,4,139,-2,2006-07-11
822,4,129,26,2006-07-11
823,4,125,9,2006-07-11
824,3,-63,18,2006-07-11
825,4,-63,-19,2006-07-11
826,3,-61,15,2006-07-11
827,4,129,-6,2006-07-11
828,4,150,-5,2006-07-11
829,3,-122,46,2006-07-11
830,4,-71,-30,2006-07-11
831,5,150,-5,2006-07-11
832,2,22,38,2006-07-11
833,3,-147,61,2006-07-11
834,3,71,36,2006-07-11
835,3,23,34,2006-07-11
836,4,51,30,2006-07-11
837,3,-68,-31,2006-07-11
838,3,-179,50,2006-07-11
839,4,130,-6,2006-07-12
840,2,-151,61,2006-07-12
841,2,25,34,2006-07-12
842,4,95,2,2006-07-12
843,3,23,36,2006-07-12
844,4,164,-10,2006-07-12
845,4,150,-5,2006-07-12
846,2,-151,61,2006-07-12
847,3,-122,46,2006-07-12
848,4,-68,-20,2006-07-12
849,4,128,1,2006-07-12
850,3,-70,-33,2006-07-12
851,4,69,33,2006-07-12
852,3,122,24,2006-07-12
853,4,167,61,2006-07-12
854,5,150,-5,2006-07-12
855,4,-66,-24,2006-07-12
856,2,-121,36,2006-07-12
857,2,-124,41,2006-07-12
858,3,-71,-28,2006-07-12
859,2,-71,-33,2006-07-12
860,4,147,-6,2006-07-12
861,3,24,34,2006-07-12
862,3,-151,61,2006-07-12
863,2,-72,-31,2006-07-12
864,3,166,-45,2006-07-12
865,4,147,18,2006-07-12
866,2,-115,32,2006-07-12
867,2,33,34,2006-07-12
868,3,33,34,2006-07-12
869,2,-168,52,2006-07-12
870,3,22,38,2006-07-12
871,2,18,50,2006-07-12
872,4,108,-48,2006-07-12
873,4,26,38,2006-07-12
874,3,26,38,2006-07-12
875,5,67,-8,2006-07-12
876,4,154,47,2006-07-12
877,4,152,-3,2006-07-12
878,4,107,-9,2006-07-12
879,5,148,-5,2006-07-12
880,4,-27,-55,2006-07-12
881,4,7,33,2006-07-12
