,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.09624950026903617,-0.18384225792893016,0.006504341491213775,-0.050032566992281306,0.039358923529297936,0.02541042460665279,0.057067233831111445,-0.030195885972563785,-0.13514707160344122,0.06682064587422877,-0.05216550673003172,-0.12666290888148446,0.20215331108238924,-0.003306756347445262,-0.012439078760820246,0.06726215542747903,0.11750286656884695,0.030028316760918584,0.057427183914151976,0.09406730531322141,0.15495069241419393,-0.08067594445014976,-0.15201683566119042,-0.19595754157184447,0.13237805809108433,0.014876999769596813,0.1790463178393297,0.043339123550228245,-0.1162369951855997,-0.014373692420091864,0.14142562083779203,-0.021528099817305538,-0.082913648144051,0.13531113289163105,-0.1466272684562144,-0.04221532121775491,0.021487494253719045,-0.10948690670243341,-0.029582110261573525,-0.09064499826935432,0.029877076905333932,0.03993313807086067,0.03673962393013639,0.12955182969935944,0.15632214333819028,-0.11004098938498381,0.03745343313413645,-0.11040078235040537,-0.048548876887946985,0.12274837870198121,0.09498063360190825,0.04392148483536756,0.06000285492883113,-0.023363545111634822,-0.031727799240405266,0.15272343480611816,-0.13099715337978432,-0.11176604847737201,-0.012687192153624587,0.12295654214432696,-0.09138822387608762,-0.014063924084176066,0.004645526482602465,-0.22862986314620595,0.05297441414277312,-0.0327005880356308,-0.014876456749142791,0.14278895482709508,-0.06299885490738484,-0.031049689448709554,0.01831241209510582,0.09691393033689201,0.09338111246206592,0.00440459458214696,0.057539888062675175,-0.05879421353092882,0.22524993513601135,0.01841849881476673,0.10210938014980817,0.12684023555785837,0.01059379536321232,-0.013052127749835102,0.15773359010214744,0.10582762611987617,-0.1395071685785249,0.010067184619469665,0.017090393671364543,0.09931030005767642,0.006813437546068645,0.045781142767154684,0.014958424665698036,0.2716904750167205,-0.18920209132320773,-0.07619205833805626,-0.19421006499067836,0.02033067056830815,-0.08440851567526,-0.1629630589370311,-0.07870991154690524,-0.02098101951109253
1,-0.018098048238127305,-0.13517894509186576,0.005440538793188549,-0.1203600218007856,0.16186332051455557,0.10565969478483964,-0.1085527875545439,0.05472454175615388,-0.06379949483834108,-0.16775825684867504,-0.024862776658784343,0.03800047492380697,-0.15075305940209968,0.10647836334002626,0.18240577011061893,-0.07337629113594782,0.05479878792274852,0.23329999351879369,-0.15871336131946856,0.006565192954238121,0.023756351980147358,0.07224246775824153,-0.1996253159328325,0.022921458207899214,-0.07209589862117405,0.10828600939643666,-0.13530596846664456,0.11746026200380065,0.08183032243388827,-0.0050707681204703635,-0.06993469194003762,0.01227589406088193,0.13098680361421408,0.02855015778875062,0.09263664621739785,-0.2670576656886171,0.17800303273804657,0.1420167474889683,-0.029052727826433023,0.0817864014315162,0.07119469358856151,0.07488326439114874,0.1312261340349138,-0.2422492044456404,0.0961767440877819,-0.16612468540225736,0.07148275064170224,-0.10778241863268492,0.05586482752272812,-0.10799390609074218,0.07108409717732796,-0.08951464503689131,0.07135191238606081,-0.07019818677927415,0.18604726202682015,0.05846678914124861,-0.08832567029090015,0.010671645726797983,0.0032793678463667233,-0.03141917541643328,-0.13151652640624203,-0.02007357183398685,0.050868406049630166,0.0727320693738399,-0.015468986857966816,0.19241046574419574,0.19038962514448046,0.14556006505415334,0.044431341744093314,0.006229163555614594,0.05189814679340575,0.12129426027382756,0.034361130248855225,0.09695608400984372,0.15738301652175588,0.13289261499812374,-0.10050112980380793,-0.13605369320137303,-0.05336502466826084,-0.02362480623800804,-0.15750828832148692,-0.09488923448522973,0.04490708106818702,0.06378070059955819,0.013141694339904073,-0.0045944373150584505,-0.014112090341086203,-0.175425513348908,0.011985104003230943,0.21877121642440775,0.030046010819239258,-0.03510341879935224,0.05416619991074337,-0.11219018078542942,0.11321374535794214,0.03042535626948028,-0.04168709022493357,-0.16475362520051226,-0.0350773372372529,0.2401946458403556
2,0.01641213500872292,-0.043457984317956506,-0.06322833000565081,-0.13300147366988707,-0.2063554936400022,-0.04246009597546951,-0.07689671863611465,-0.14110259782698995,-0.056024228243263655,0.01947489232035911,0.2969176835437143,0.20785305489131203,0.023140549517739632,-0.1724946390945733,0.1181775718138048,0.30138712634036763,-0.10499136057655704,0.01004393247510383,0.22873408083426472,0.16844012699590138,0.03500994463818807,-0.14347308077228665,-0.17553290532225663,0.22214430201814347,-0.07948937145334216,0.21851633290609043,0.19021149437889776,0.04368531203452252,0.017038618495227052,-0.16202640228500928,-0.006625193474746482,-0.09854152630326415,-0.02223889388098258,0.0037143297770813577,-0.039821680894691666,-0.05224935856405717,-0.11909705424842777,-0.21434588123142267,-0.05031444041892945,-0.16045367712004222,-0.020374992569594033,0.20170884855302537,-0.005844064781886245,0.013976585685854451,0.21757415382472653,-0.021084908615069602,0.04689985019466281,0.04443646381554752,-0.17264533345456382,0.1175615948216223,0.1453144654294686,-0.07921212487233695,-0.173612509014103,0.010684884647444827,0.11477262563809207,-0.02335602540208335,0.040673497820534726,-0.10067081899169548,0.005639458668193659,-0.007429952336219292,0.019463386340382898,-0.1327318799026512,-0.07719362972737229,-0.09153667658607242,0.11982488391839123,-0.007931099128636867,-0.0030651610901132904,0.10440507119359811,-0.008584346543431938,0.09389255571042146,-0.10088610308190109,0.14473435270086452,0.1490785348809544,-0.0862713174450052,0.09991362750541986,-0.15838868478696888,-0.0028909472737415113,0.1459524270729335,-0.05151643347438172,0.21868197540383852,-0.2108956881798217,0.018558166513344226,-0.07309198692945781,0.11349114428162276,-0.03917619122853898,-0.07969132768867204,-0.15004302336853878,0.027594687699098255,0.00904101501289053,-0.006666614202942319,-0.03909482685026317,0.23217461707399123,0.15997377642469685,-0.037859960144435045,0.025369939503636602,-0.2853036229028774,-0.0661579458538643,0.05995316339466518,0.0029728189064158112,0.2205117094197576
3,0.1793969287728465,-0.025904131109692783,0.041250943411266575,-0.020818523523508152,0.14120622981802783,-0.07512403865261011,0.1227457621028646,-0.011482115738301801,-0.2507749929453128,-0.09520243786227636,-0.0868199535673829,0.09742010567825882,0.0609426842207692,0.0043346623038408635,0.020799598764145024,-0.04725826946155554,0.003340904139537388,-0.0825031874265985,0.00655782338264768,-0.0006801633023705849,0.04697082674691363,0.05911076079472925,-0.02257947269804182,-0.1846290387889213,-0.07057501229283532,0.21866657937427597,0.1185621874077181,0.08823031610463501,0.009291908992141034,0.06145660087052849,0.01089384696206674,-0.003944091971835964,0.11908473731537611,0.0686431559753802,0.01825526251829449,0.10802441513152704,0.04044556984200128,-0.024734436240737147,0.0742116745267103,0.13946576414227707,0.011307565983736728,0.148771726052293,-0.011005540161707359,-0.12195496688846243,-0.06212367234667894,-0.04492676459949345,0.00956007884981758,0.13402322554062804,0.030330526638386642,0.27861595832166236,0.3416206763248181,0.05368995124131582,0.15690809909255213,-0.09923949532580896,0.07510286027130807,0.06118837712337951,0.12881895804410026,-0.10522089687444029,-0.05115500137284717,-0.15605343837833258,0.14234238178999403,0.07538786463319902,0.1038135720900193,-0.06622536134239516,0.10065369573909173,0.031518326579881635,0.1785546452014171,0.04977378286341737,0.04073277043632088,0.05913548406667617,0.11122035007901591,0.13300982836143113,-0.018122815238897524,-0.019392372056398148,-0.05360943483735252,0.04144367399906284,-0.01029839932327592,-0.10366415050943124,0.07335365178582214,0.1056587983058661,-0.013762998698820826,0.14966175363326525,0.01823123577926697,0.12427519634863292,-0.21306954338997267,-0.1083436425981717,-0.05215696450222992,-0.02091263700263446,0.021339088079433924,-0.0816818185994033,-0.1292964826508417,-0.21687182602961103,0.05547762006020128,-0.07435454793576046,0.20923901916753954,0.06332561873974384,-0.019951309099956974,0.013970044237905245,-0.07300357325766171,-0.13811949909089097
4,0.058383152850946744,0.11478653552040441,0.09420645297839232,-0.21542350634166862,0.12394423996168237,-0.11755186869493478,-0.061049681232983745,0.0269667577433246,0.04384714363555552,-0.07175264100060608,-0.04013755660082699,0.09291630348690846,0.12512901350379224,0.023274934271763213,-0.14311609202446166,0.08151412902955568,0.14789206255786722,-0.04502643335405412,-0.1530180473076818,0.1392185852313327,-0.09460556049156271,0.006831006305827713,0.08133590589104811,0.2013807183228085,-0.15962726227647242,0.18864137764046227,-0.1287990465474752,-0.06953549954106537,-0.05762287407204268,-0.09122902552727219,0.07460035498874967,0.03910590392946249,-0.10050690669606048,-0.09372606219440381,-0.1568566853471902,-0.019548471689855105,0.10135505575731622,-0.014441109394303955,0.21625085764861568,-0.10571453034118156,0.04975972444168689,-0.009859332045490204,0.03878934272591224,0.12389414235920643,-0.15194585003465436,-0.04039703040614598,0.17277612434078538,-0.07220513167598427,0.07399116962393003,0.02107501820448848,-0.08283497468190802,0.06332818933656326,0.141062286900121,-0.20832286522194668,0.11581334979551015,-0.06823171658095883,0.012121297606477633,-0.015576281197440414,0.010075483846813999,-0.0017933288876688287,-0.14488593595809546,0.028163037218308245,-0.0002461379942996873,-0.080637958466847,-0.01692953802321896,-0.202714292374879,0.1758825549519464,-0.19681878843041767,-0.036551741612400775,0.1202381084212718,-0.13928849503559285,0.1284584052905191,0.18441668703941447,0.21264833204975955,0.16510157057554692,-0.0721429022474489,0.02007270174529483,-0.02391673196719866,0.059026181824769576,-0.03269203286028605,-0.08380741698638683,0.11906004516158199,-0.008602771916520749,-0.14105504287505496,0.14241331521110503,0.2643147487277407,-0.056242416260481036,-0.11186345249732625,-0.1222559824508504,-0.2125068344543204,0.11894229192295366,0.05057742610892456,0.13536077666103716,0.08284081740644275,0.09403303734304964,0.2023716195405181,0.099953612512175,0.10826638345984395,0.012124947472638663,-0.1468405261835517
5,-0.1986937765308517,-0.08957182688386099,0.23505965009334323,-0.1300925002592536,0.04330918668361706,0.09839908006077097,0.06285138920750061,0.11313635207108355,0.07574763338724635,0.00025712447639192,-0.10121575327856915,0.011818812935822657,-0.21287774903783155,0.09224860249643307,0.06593363712682584,-0.13093691741334246,0.017252599477775868,0.02218938041829047,0.06010212087131152,0.22636134899246207,-0.0306641240695503,-0.12348947768480015,0.05587191189210847,0.12011736394130769,0.13879476303366006,-0.054051819562027814,-0.11288817546435928,-0.17436262871522065,-0.12285907619485492,-0.13457333272324615,-0.046982442332839075,-0.08665701399026746,-0.09974627205566386,0.055231964672029045,0.11949369061979553,0.17509882220523598,-0.19028153749963936,0.1831573092750152,-0.23384965354642348,0.17755190945248608,0.026342901348717106,-0.026453109044034123,-0.00014685802605569383,-0.04925176113491185,0.018163824169994278,0.070978658472822,0.12698969144190442,0.22637980179894163,-0.059008408488929236,0.022579249830458198,0.01769624991637721,0.06529107323725336,-0.03059122051887138,-0.11292834256283754,0.05110429885448476,0.0733044769626483,0.07450227435939585,-0.09755603392911684,0.023855974651417474,0.03422870374985442,-0.1439305240933859,-0.03829073816872611,-0.020428040592024334,-0.008512322153381092,-0.050120467315718786,0.017229376764429174,-0.18453362465620118,-0.218666483071086,-0.07076879428979607,0.12844225420847427,-0.13060279543559355,-0.04907956046977019,0.2810560438744587,-0.09689205282784427,0.09736366119278507,0.06754928843720584,0.0035286328596648786,-0.10282454101842965,0.23883065173946844,0.11310383040259285,0.17895751078829045,0.015244182940014341,-0.04811877914411185,-0.10881333307845087,-0.2125578953522515,-0.15170958459806017,-0.04211041858453555,0.01765212034651298,0.06632259142657898,-0.020875587075845567,0.11797387618401918,0.04712091674855766,0.09399814704485898,-0.06313367461779183,-0.012259615107992016,-0.23929602037125167,-0.08691104388022118,0.05918040259816088,0.13642249712865742,-0.051590102346822764
6,0.0015252408797559172,0.17920098634254022,0.14878585054807025,-0.08879970140564164,-0.06017977793672199,0.12270043936064877,0.02790786748127603,-0.07316802685537828,0.06864761422965412,0.0570623005593929,-0.12153358899828347,0.09526461466034498,0.03373930044912979,0.09754415070185003,-0.015439970809027696,-0.1014916956336239,-0.048347787253194156,0.051122630833482834,0.011444305605732384,-0.05132880886179406,-0.1450961678392864,0.14435481246342027,-0.0024275606147066433,-0.08746356744685854,-0.06217137575852714,0.1433312220752087,0.06715628140657581,-0.038818824206265694,0.12940719808296153,-0.05184508611938096,0.05233162660141603,-0.004634512777936012,0.07344860920251373,0.014438390186996015,-0.005339708531014009,-0.16007012273936144,0.02243798205259298,0.08030451037925314,0.0515331336285417,0.048459480057238206,-0.05547132030781332,-0.007152788285504398,-0.2811209297691951,-0.04857910524290583,-0.010408871301754769,0.1408419943566191,-0.07335275843285088,-0.0024132148380869903,0.08314313876014179,-0.02409351057115187,-0.1985741391045589,0.01655113429295593,0.19747981075621737,-0.05211431985602243,0.175390900859605,-0.03266980258855251,-0.0638960832079132,-0.00027828870005991305,-0.07192975753444442,-0.12739083638638396,-0.05062226035185188,0.004403552752454292,-0.01765679807912356,0.023411965581907876,-0.12064695074834277,-0.010684998385740345,0.0876914930304995,-0.08084997640877362,-0.062483169990279745,-0.05408549822819796,-0.013947007713633303,-0.01662276896471289,-0.004973668995587245,-0.02070392358359149,0.17848218156439516,-0.16519214068894936,0.09689815604380833,0.1208126998883701,-0.03750845066646546,-0.13928914725702113,-0.03154423248633629,0.0018463186829103364,0.07976277811142213,-0.0872274291499496,0.09712744111375042,-0.16638400459346472,0.05190127768406827,-0.1715477894044463,0.012665797743780934,-0.019319167270183298,0.07849166057178071,-0.09458220428845107,-0.009170281092030105,-0.05020108584741089,-0.09852293603811492,0.03869665848534254,0.057041030084287236,-0.1285519178154043,-0.13578157240886127,0.10794301837244355
7,0.08999877305542957,0.04647644255267494,-0.1879796186235796,0.04647005123023976,-0.060252287379016466,0.1353320218235025,-0.09348431663411866,0.0445451960340578,-0.2527181505264544,-0.01430550864766951,0.22924181232387153,0.06032255248798168,-0.07955594077134719,-0.04128897645098378,0.024852395760245873,-0.05461848858085966,-0.0046767782706099185,-0.0180135007071316,0.12285527087818689,-0.021350264888084097,0.10762500107372329,-0.1346775012226332,-0.07515409034435741,0.05786817642468599,0.04231260502352274,-0.045576114218891406,0.19686875401408863,0.0038073832326931283,0.09329705814136316,0.0332471657820269,0.10796246497854453,0.07765142735227686,0.0898677331089753,0.04207515199810816,-0.06293449286720865,0.03751236453248096,-0.036596112055662405,0.16180935952995143,0.05723640496618859,0.062126430071113466,-0.043112475583385934,0.14687861723707527,0.015916834433003145,-0.14391695206422994,0.043023424880062805,0.07428727820310055,0.12807778231246017,0.04358417270872535,0.1358511359149942,-0.18569329684728106,0.1517251523202391,0.10250552538786646,0.2986291072005126,0.06355671146618426,-0.06311271293055172,0.057554767106462866,-0.12584362419554132,-0.047349800868358646,-0.08873331925593242,-0.15321683567138392,0.052248381060138176,-0.11049131626873918,-0.014527840086928458,-0.06412389849444446,0.06365016480395386,0.041434822115525634,-0.11125056466417674,-0.12514801709528425,0.039748830421741994,-0.09685125378519291,0.04858534878040852,-0.14706064501393395,-0.01983895908884901,-0.020215585041434305,-0.12284846338939752,0.014292703048818457,-0.15672416418339577,-0.06695012302073362,0.007504934513284124,-0.15664565872275274,-0.04658715824090093,0.1937570563638132,0.17893350310347084,0.005662863910895281,0.04442117964427885,0.09491729849250209,0.02819750509306727,0.03374658235691761,-0.07446251585166888,-0.15639218457918744,-0.004143747876123503,-0.1340916525559979,0.020611010546897773,-0.06185772112207001,0.005791904702450541,0.08345174209859794,-0.0018919411301480575,-0.04388153503106717,0.0033818605584132115,-0.08660778589493463
8,-0.03189664987735543,-0.07809777769617525,0.03013315067454846,0.08282402734640507,-0.08093161922754238,0.02460359160849774,0.014415636359451043,0.1673899496442807,0.20165153442967274,-0.10670279244747745,-0.006874126034181266,-0.014145401442398666,0.02894343873658108,-0.06484018270958618,0.1242916824218812,0.118677095455216,0.1163406103555794,0.09240367320749286,-0.27237194811229687,0.033649672676513205,0.16099254519643139,0.07012890846089917,-0.0061988066676802785,-0.031145819497798922,0.21466213827937436,0.07443895483691083,-0.14528878436687695,0.10499712536974826,-0.12412893188523465,-0.4717021063014309,-0.1313363888695742,0.020982476271818692,0.06600507361922932,0.03896041072595607,-0.05703707972921627,-0.15312153170583823,0.04337586143441253,-0.012962842753615169,0.04702122540409991,0.0012568597201778858,-0.027780842360128788,-0.05970787166505705,0.048807847914609584,0.09994131373711837,0.04036617651189798,0.019564954698520546,-0.2016269381486919,-0.15779778353243956,0.31944973038007035,-0.1485181627622773,0.020803455274034776,0.023348274974463866,0.03272698861132891,0.05833470282012128,0.01231431138048668,0.04846236135157267,-0.18732433321919825,0.1421746700192575,0.07512813364844313,0.027480406994170425,-0.10675570778172755,0.057523439417485424,-0.04083428197186994,-0.10498191462092862,-0.21688718917569036,-0.033266830935776634,-0.08569188661466724,0.2868862061346377,-0.09580304269016308,-0.05874861791820923,-0.17843019322117684,-0.2188785176250674,-0.03965217538743278,0.11435913258885269,0.03847252378270336,-0.17053001870108617,-0.004435483936606234,-0.10495860761012289,-0.15307513610150936,-0.09153113500351007,0.1296587596779744,0.08802411552792597,0.1461150762303219,0.04820176903867948,-0.005569529322231325,0.14035579254533953,0.10852185376834851,0.013148463239233611,0.01993080320815438,0.16777362783707092,0.01795976504618254,0.15270753472234938,0.10065628877160358,0.12172217963393842,0.22460982936218105,-0.29668292770608784,-0.02328056472747844,-0.060722525831137276,0.03388039401547052,-0.06656039298554772
9,0.05006604024620198,0.031076773017179794,0.18677228240321422,0.09762306240892099,0.17118752814610053,0.09924644040602147,0.14832014825122092,-0.08763257604877595,0.23836356061473213,-0.09890757966694949,0.05948233211585219,-0.020094961041965717,0.0920174181591728,-0.03944810361438064,-0.006470779649967813,-0.05069292810673478,0.28790514425064984,-0.13149704630029158,-0.1506687483248753,0.025650687029684923,0.1272546202124205,-0.17185874635682657,-0.058732227582980794,0.08766764560360765,0.16805560753524226,-0.27775618515655165,0.05533857420043466,0.1050922930913384,0.1377247278408279,0.03674735354165739,-0.0455321584875677,-0.0048678221200173484,0.024736305632885078,0.05311975504548932,0.03886311579281051,-0.005977389929036534,0.0760033374518146,0.02775258068379452,0.035023856461598515,-0.10410036181465072,0.184003835694303,0.06293069608615062,-0.08874051235442507,-0.06984668608233086,-0.048118269528833864,-0.13802685435783071,-0.15536407490168205,-0.07114245199299638,0.006403283479668931,-0.11391696891247698,-0.05148314078576429,-0.14590397728295312,0.06240130484760772,0.10752632897431934,0.21913128760881156,0.21145503506024543,-0.09085608956982984,-0.13563349874871203,0.19356096592736205,0.08225257859601878,0.006585169881557614,-0.012331116327089565,0.15136678040194035,-0.06264149154284951,-0.050159683850924675,0.13818970087583843,-0.00730085099347887,-0.10345219379756447,-0.315310169461114,0.06230394786335836,0.12593953125416646,0.1136405918359462,-0.08611603018508347,-0.061138648954821746,-0.011151335707112494,-0.08731692578591238,0.030814855105555056,0.20872647427371652,-0.2381200115095527,-0.0070461502580598965,-0.13785507266695265,-0.019015564469276786,0.015405298246032421,0.07446798067545375,0.08839396463500544,-0.11842777783860328,0.038292412311667606,-0.0706773137683281,-0.048222938366265206,-0.0471942174044931,-0.011620185089588599,0.20708817497801166,0.09799875117094453,0.2147442099828813,0.041101668914102676,0.0995988220484548,0.09473815179817262,-0.04358254530345721,-0.011125430339341985,0.04301191389927458
