,mag,longitude,latitude,time
0,2,-67,18,2016-01-01
1,3,-152,61,2016-01-01
2,4,142,42,2016-01-01
3,6,139,-50,2016-01-01
4,2,-155,19,2016-01-01
5,4,166,-12,2016-01-01
6,4,141,35,2016-01-01
7,2,-98,36,2016-01-01
8,4,-179,-25,2016-01-01
9,4,72,40,2016-01-01
10,2,-97,35,2016-01-01
11,4,-86,11,2016-01-01
12,4,56,10,2016-01-01
13,4,144,12,2016-01-01
14,2,-136,68,2016-01-01
15,4,-73,6,2016-01-01
16,4,-71,-30,2016-01-01
17,4,-71,-31,2016-01-01
18,2,-97,35,2016-01-01
19,2,-179,51,2016-01-01
20,2,-68,19,2016-01-01
21,4,141,33,2016-01-01
22,2,-98,36,2016-01-01
23,4,72,37,2016-01-01
24,4,30,40,2016-01-01
25,2,-97,35,2016-01-01
26,2,-65,18,2016-01-01
27,4,72,38,2016-01-01
28,4,-72,-34,2016-01-01
29,4,70,36,2016-01-01
30,3,-97,36,2016-01-01
31,4,-97,35,2016-01-01
32,4,154,-5,2016-01-01
33,2,-169,52,2016-01-01
34,2,-111,46,2016-01-01
35,2,-123,39,2016-01-01
36,5,-177,-28,2016-01-01
37,2,-64,18,2016-01-01
38,3,-68,18,2016-01-01
39,4,-78,0,2016-01-01
40,3,-105,43,2016-01-01
41,4,-178,-17,2016-01-01
42,3,-150,62,2016-01-01
43,4,-177,-15,2016-01-01
44,4,123,6,2016-01-01
45,4,-88,-41,2016-01-01
46,2,-155,19,2016-01-01
47,2,-122,40,2016-01-01
48,2,-65,19,2016-01-01
49,3,-160,54,2016-01-01
50,3,-97,35,2016-01-01
51,2,-151,58,2016-01-01
52,4,147,44,2016-01-01
53,2,-66,19,2016-01-01
54,4,158,-9,2016-01-01
55,3,-97,35,2016-01-01
56,4,-157,55,2016-01-01
57,3,-97,35,2016-01-01
58,5,-179,-20,2016-01-01
59,4,139,-4,2016-01-01
60,3,-160,53,2016-01-01
61,3,-97,35,2016-01-01
62,4,55,26,2016-01-01
63,2,-98,36,2016-01-02
64,3,-98,36,2016-01-02
65,4,151,-4,2016-01-02
66,4,153,-5,2016-01-02
67,4,-75,-10,2016-01-02
68,2,-66,17,2016-01-02
69,4,144,36,2016-01-02
70,4,144,61,2016-01-02
71,5,129,44,2016-01-02
72,4,-88,12,2016-01-02
73,3,-121,46,2016-01-02
74,3,-97,36,2016-01-02
75,4,-124,40,2016-01-02
76,4,161,-10,2016-01-02
77,3,-66,19,2016-01-02
78,4,169,-18,2016-01-02
79,2,-121,38,2016-01-02
80,4,-88,12,2016-01-02
