,mag,longitude,latitude,time
0,4,-93,15,2017-07-01
1,2,-179,51,2017-07-01
2,4,179,-25,2017-07-01
3,2,-68,18,2017-07-01
4,4,-25,-58,2017-07-01
5,3,-157,54,2017-07-01
6,2,-64,18,2017-07-01
7,4,-177,-30,2017-07-01
8,4,139,28,2017-07-01
9,3,-110,25,2017-07-01
10,4,-80,0,2017-07-01
11,4,-177,-30,2017-07-01
12,4,128,-5,2017-07-01
13,4,-179,50,2017-07-01
14,2,-179,50,2017-07-01
15,5,-173,-21,2017-07-01
16,3,-68,18,2017-07-01
17,4,127,2,2017-07-01
18,3,-179,50,2017-07-01
19,4,70,36,2017-07-01
20,2,-121,40,2017-07-01
21,3,-167,52,2017-07-01
22,4,94,23,2017-07-01
23,2,-179,50,2017-07-01
24,3,-179,50,2017-07-01
25,4,-66,-23,2017-07-01
26,4,7,46,2017-07-01
27,3,-179,49,2017-07-01
28,3,-150,62,2017-07-01
29,3,-66,19,2017-07-01
30,3,-64,19,2017-07-01
31,3,-98,36,2017-07-01
32,4,122,20,2017-07-01
33,2,-64,19,2017-07-01
34,3,-179,49,2017-07-01
35,2,-174,53,2017-07-01
36,4,161,-10,2017-07-01
37,5,141,42,2017-07-01
38,4,131,32,2017-07-01
39,3,-64,19,2017-07-01
40,3,-151,62,2017-07-01
41,4,-74,-10,2017-07-01
42,4,153,-3,2017-07-01
43,4,128,-3,2017-07-01
44,4,-72,-33,2017-07-01
45,4,-179,-28,2017-07-01
46,3,-89,38,2017-07-01
47,4,-67,-24,2017-07-01
48,4,141,38,2017-07-01
49,2,-66,18,2017-07-01
50,4,13,42,2017-07-01
51,4,117,-7,2017-07-01
52,2,-66,18,2017-07-01
53,4,-172,-16,2017-07-01
54,2,-97,36,2017-07-01
55,4,127,2,2017-07-01
56,4,-80,0,2017-07-01
57,3,-68,18,2017-07-01
58,4,169,-45,2017-07-01
59,2,-67,18,2017-07-01
60,4,26,35,2017-07-01
61,2,-155,57,2017-07-01
62,4,69,-25,2017-07-02
63,2,-178,51,2017-07-02
64,4,-94,14,2017-07-02
65,4,86,27,2017-07-02
66,4,161,55,2017-07-02
67,4,-72,-29,2017-07-02
68,4,-146,-54,2017-07-02
69,4,-99,16,2017-07-02
70,2,-163,53,2017-07-02
71,2,-121,36,2017-07-02
72,2,-66,18,2017-07-02
73,3,-161,55,2017-07-02
74,2,-115,33,2017-07-02
75,4,-26,0,2017-07-02
76,4,94,24,2017-07-02
77,2,-177,51,2017-07-02
78,2,-118,37,2017-07-02
79,4,126,5,2017-07-02
80,4,142,29,2017-07-02
81,4,128,2,2017-07-02
82,3,-67,18,2017-07-02
83,2,178,51,2017-07-02
84,4,166,-11,2017-07-02
85,4,53,39,2017-07-02
86,4,147,-6,2017-07-02
87,4,-28,61,2017-07-02
88,4,72,37,2017-07-02
89,3,-97,29,2017-07-02
90,4,-173,-15,2017-07-02
91,4,20,41,2017-07-02
92,5,-176,-27,2017-07-02
93,2,-153,59,2017-07-02
94,2,-136,59,2017-07-02
95,2,-64,18,2017-07-02
96,3,-68,19,2017-07-02
97,2,-115,32,2017-07-02
98,5,-176,-27,2017-07-02
99,4,95,31,2017-07-02
100,4,70,36,2017-07-02
101,4,-92,16,2017-07-02
102,3,178,51,2017-07-02
103,4,126,1,2017-07-02
104,4,122,25,2017-07-02
105,2,-65,19,2017-07-02
106,3,-65,19,2017-07-02
107,2,-65,19,2017-07-02
108,3,-65,19,2017-07-02
109,3,-65,19,2017-07-02
110,3,-65,19,2017-07-02
111,3,-65,19,2017-07-02
112,2,-178,50,2017-07-02
113,2,-65,19,2017-07-02
114,4,-177,-20,2017-07-02
115,5,-68,-21,2017-07-02
116,4,154,49,2017-07-02
117,3,-65,19,2017-07-02
118,2,-65,19,2017-07-02
119,4,-173,-20,2017-07-02
120,3,-65,19,2017-07-02
121,2,-65,19,2017-07-02
122,4,-70,-19,2017-07-02
123,3,-65,19,2017-07-02
124,2,-171,64,2017-07-02
125,4,-178,-31,2017-07-02
126,2,-174,52,2017-07-02
127,5,-73,3,2017-07-02
128,2,-149,62,2017-07-02
129,2,-98,36,2017-07-02
130,3,-65,19,2017-07-02
131,3,-151,60,2017-07-02
132,4,126,5,2017-07-02
133,2,-152,57,2017-07-02
134,4,-178,-17,2017-07-02
135,2,-173,50,2017-07-02
136,4,148,-59,2017-07-03
137,2,-156,56,2017-07-03
138,4,-179,-23,2017-07-03
139,3,20,41,2017-07-03
140,2,-171,52,2017-07-03
141,4,122,23,2017-07-03
142,2,-67,18,2017-07-03
143,4,-177,-20,2017-07-03
144,2,-153,54,2017-07-03
145,4,83,-43,2017-07-03
146,4,-28,-55,2017-07-03
147,3,-62,18,2017-07-03
148,2,-152,60,2017-07-03
149,4,111,-49,2017-07-03
150,4,-179,-23,2017-07-03
151,4,-179,-24,2017-07-03
152,4,-176,-28,2017-07-03
153,4,125,11,2017-07-03
154,2,-121,36,2017-07-03
155,4,70,36,2017-07-03
156,4,86,44,2017-07-03
157,2,-98,36,2017-07-03
158,3,-65,18,2017-07-03
159,4,20,41,2017-07-03
160,3,-105,44,2017-07-03
161,4,26,35,2017-07-03
162,4,-67,-21,2017-07-03
163,2,-120,35,2017-07-03
164,4,-177,-29,2017-07-03
165,4,123,0,2017-07-03
166,2,177,51,2017-07-03
167,3,-64,19,2017-07-03
168,3,-121,48,2017-07-03
169,4,118,-9,2017-07-03
170,4,-73,-39,2017-07-03
171,2,-67,18,2017-07-03
172,2,-117,34,2017-07-03
173,4,127,27,2017-07-03
174,4,176,-17,2017-07-03
175,4,20,41,2017-07-03
176,4,20,41,2017-07-03
177,3,-161,53,2017-07-03
178,4,-93,14,2017-07-03
179,4,-93,14,2017-07-03
180,2,-155,19,2017-07-03
181,4,129,-3,2017-07-03
182,2,20,41,2017-07-03
183,4,129,-3,2017-07-03
184,4,129,-3,2017-07-03
185,2,-178,51,2017-07-03
186,5,163,-11,2017-07-04
187,4,-108,-34,2017-07-04
188,3,-173,52,2017-07-04
189,4,-69,-19,2017-07-04
190,4,146,-4,2017-07-04
191,2,-118,37,2017-07-04
192,3,-163,53,2017-07-04
193,3,-115,32,2017-07-04
194,4,101,44,2017-07-04
195,2,-174,51,2017-07-04
196,4,-66,-23,2017-07-04
197,4,73,39,2017-07-04
198,4,-178,-17,2017-07-04
199,4,125,6,2017-07-04
200,4,117,-49,2017-07-04
201,3,-170,51,2017-07-04
202,2,-64,18,2017-07-04
203,3,-143,60,2017-07-04
204,4,117,-49,2017-07-04
205,2,-155,19,2017-07-04
206,4,-178,-19,2017-07-04
207,4,167,-14,2017-07-04
208,4,142,41,2017-07-04
209,4,128,-7,2017-07-04
210,4,117,-49,2017-07-04
211,2,-96,35,2017-07-04
212,4,-66,-24,2017-07-04
213,3,-166,51,2017-07-04
214,4,101,-6,2017-07-04
215,4,166,-14,2017-07-04
216,4,179,-24,2017-07-04
217,4,122,-8,2017-07-04
218,2,-178,51,2017-07-04
219,4,-179,-24,2017-07-04
220,2,-98,36,2017-07-04
221,2,-115,33,2017-07-04
222,4,25,-22,2017-07-04
223,4,-91,13,2017-07-04
224,3,-158,56,2017-07-04
225,4,39,-43,2017-07-04
226,4,149,-6,2017-07-04
227,3,-118,34,2017-07-04
228,4,118,-8,2017-07-04
229,3,-65,18,2017-07-04
230,4,-26,-56,2017-07-04
231,5,-73,-35,2017-07-04
232,4,-73,-15,2017-07-04
233,4,130,-3,2017-07-04
234,4,159,50,2017-07-04
235,4,163,-11,2017-07-04
236,5,130,-4,2017-07-04
237,4,130,-3,2017-07-04
238,4,129,-3,2017-07-04
239,4,130,-3,2017-07-04
240,4,-177,-26,2017-07-04
241,3,-105,43,2017-07-04
242,3,-172,51,2017-07-04
243,3,-166,65,2017-07-04
244,4,20,41,2017-07-04
245,4,129,-3,2017-07-04
246,4,72,37,2017-07-04
247,5,129,-3,2017-07-04
248,4,-175,-24,2017-07-04
249,4,53,39,2017-07-04
250,4,-25,-57,2017-07-04
251,3,-177,51,2017-07-05
252,3,-67,19,2017-07-05
253,5,-25,-59,2017-07-05
254,4,128,-6,2017-07-05
255,4,130,-3,2017-07-05
256,3,175,50,2017-07-05
257,4,126,0,2017-07-05
258,2,-67,18,2017-07-05
259,4,-2,33,2017-07-05
260,4,-13,-29,2017-07-05
261,4,130,-3,2017-07-05
262,4,69,35,2017-07-05
263,4,-177,-30,2017-07-05
264,4,21,83,2017-07-05
265,4,170,-21,2017-07-05
266,3,-67,19,2017-07-05
267,4,-36,7,2017-07-05
268,3,-70,19,2017-07-05
269,4,-175,-20,2017-07-05
270,2,-68,18,2017-07-05
271,2,-151,61,2017-07-05
272,2,-64,18,2017-07-05
273,4,126,0,2017-07-05
274,3,-177,51,2017-07-05
275,4,128,-6,2017-07-05
276,2,-155,57,2017-07-05
277,4,102,-4,2017-07-05
278,4,-69,-17,2017-07-05
279,4,-73,-35,2017-07-05
280,4,-90,13,2017-07-05
281,4,-90,13,2017-07-05
282,5,-90,13,2017-07-05
283,4,127,7,2017-07-05
284,3,-171,51,2017-07-05
285,3,-177,51,2017-07-05
286,4,130,-5,2017-07-05
287,4,128,-7,2017-07-05
288,4,128,-8,2017-07-05
289,3,-105,43,2017-07-05
290,2,-97,35,2017-07-05
291,4,-178,-20,2017-07-05
292,2,-118,40,2017-07-05
293,5,-174,-20,2017-07-05
294,4,-17,0,2017-07-05
295,4,141,31,2017-07-06
296,3,-164,53,2017-07-06
297,2,-178,51,2017-07-06
298,4,118,-11,2017-07-06
299,2,-97,36,2017-07-06
300,4,103,-6,2017-07-06
301,2,-111,44,2017-07-06
302,2,-178,51,2017-07-06
303,2,-178,51,2017-07-06
304,4,179,-25,2017-07-06
305,4,-178,-19,2017-07-06
306,4,-179,-25,2017-07-06
307,4,-86,10,2017-07-06
308,4,127,1,2017-07-06
309,5,-112,46,2017-07-06
310,5,-112,46,2017-07-06
311,5,143,38,2017-07-06
312,3,-112,46,2017-07-06
313,3,-112,46,2017-07-06
314,4,-35,52,2017-07-06
315,3,-112,46,2017-07-06
316,4,-112,46,2017-07-06
317,3,-112,46,2017-07-06
318,3,-112,46,2017-07-06
319,2,-112,46,2017-07-06
320,4,-71,-34,2017-07-06
321,4,-112,46,2017-07-06
322,3,-112,46,2017-07-06
323,6,124,11,2017-07-06
324,4,167,-14,2017-07-06
325,5,124,11,2017-07-06
326,4,124,11,2017-07-06
327,4,125,11,2017-07-06
328,2,-112,46,2017-07-06
329,3,-112,46,2017-07-06
330,5,166,-12,2017-07-06
331,2,-112,46,2017-07-06
332,4,125,11,2017-07-06
333,2,-150,60,2017-07-06
334,2,-166,53,2017-07-06
335,3,-112,46,2017-07-06
336,2,-112,46,2017-07-06
337,4,-26,-56,2017-07-06
338,3,-178,51,2017-07-06
339,4,122,-5,2017-07-06
340,2,-150,62,2017-07-06
341,4,161,-10,2017-07-06
342,4,-177,-30,2017-07-06
343,3,-112,46,2017-07-06
344,2,-112,46,2017-07-06
345,4,-179,-24,2017-07-06
346,4,145,18,2017-07-06
347,3,-65,18,2017-07-06
348,3,-178,51,2017-07-06
349,3,-97,36,2017-07-06
350,3,-112,46,2017-07-06
351,2,-118,37,2017-07-06
352,3,-178,51,2017-07-06
353,4,140,37,2017-07-06
